combo_index,distance_sigma_m,angle_sigma_deg,yaw_sigma_deg,distance_global_weight,angle_global_weight,yaw_global_weight,robust_rejection_score_threshold,robust_min_score_gap,robust_max_rejections,solver_success_rate,position_mean_error_m,position_median_error_m,position_p90_error_m,position_p95_error_m,position_max_error_m,heading_mean_abs_error_deg,heading_median_abs_error_deg,heading_p90_abs_error_deg,heading_p95_abs_error_deg,heading_max_abs_error_deg,position_within_5cm_rate,position_within_10cm_rate,heading_within_5deg_rate,heading_within_10deg_rate,joint_within_10cm_10deg_rate,samples_with_rejection,total_rejected_tags,combo_runtime_s
43,0.04,4.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.048677458953587834,0.03827056932006106,0.08534145399033893,0.11670346031207601,0.14498515367812131,1.1046859581311554,0.7841202295716698,2.3338721259391946,3.288740721093177,4.731121656182381,0.6153846153846154,0.9487179487179487,1.0,1.0,0.9487179487179487,2,2,0.4043296999989252
44,0.04,4.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04958372513562364,0.03958848615302975,0.08965680837786685,0.12094039998499655,0.147414717094599,1.0940932357373214,0.7625085583807731,2.3623994757774653,3.2812132859169765,4.69352629532915,0.6153846153846154,0.9230769230769231,1.0,1.0,0.9230769230769231,1,1,0.4007113000006939
45,0.04,4.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05136263333796579,0.041259994989053306,0.09460774683263584,0.12328655642374736,0.14882838000969162,1.1015454410494685,0.7583040657943911,2.3790921617861613,3.276500711837002,4.671578768466759,0.5897435897435898,0.9230769230769231,1.0,1.0,0.9230769230769231,0,0,0.39901800000006915
46,0.04,5.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05131069451648889,0.04756436443436421,0.08192390940027372,0.11711717541450499,0.13549666418910902,1.205013557619721,1.0478406705440193,2.2013710284048216,3.5330987305596295,4.949458400884964,0.5384615384615384,0.9487179487179487,1.0,1.0,0.9487179487179487,8,8,0.4385419999998703
47,0.04,5.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04822050554960773,0.04011962911151989,0.08281857823515984,0.11745205622761815,0.14700874017729884,1.1288032690932452,0.8777717120100306,2.325457498524372,3.2740610036473754,4.801339660360213,0.6153846153846154,0.9487179487179487,1.0,1.0,0.9487179487179487,5,5,0.42065980000188574
48,0.04,5.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05072335891992297,0.043099000735892665,0.0893740785599106,0.12770692227305755,0.15257077393746662,1.1151705276984438,0.7724943416311589,2.3867385209728127,3.2552108050231254,4.730388171348636,0.5897435897435898,0.9487179487179487,1.0,1.0,0.9487179487179487,2,2,0.39263320000100066
49,0.04,5.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.051680575525413296,0.041103609405863904,0.09517132220502106,0.13267177053787435,0.15553792224710478,1.106137398875023,0.7488034945644131,2.419730672039009,3.2434213001346848,4.692677053644331,0.5897435897435898,0.9230769230769231,1.0,1.0,0.9230769230769231,1,1,0.40510809999977937
50,0.04,5.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.05287502980977589,0.04256144304765095,0.10094340817016428,0.1354298193117513,0.15727347577374293,1.1047574310755686,0.7386207967638825,2.439115186559661,3.235932225858164,4.670662262715496,0.5897435897435898,0.8974358974358975,1.0,1.0,0.8974358974358975,1,1,0.4034223999988171
51,0.05,2.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.044870882253556676,0.04035772238519736,0.0702086337006441,0.1315347868103701,0.137197035984795,1.2295171298528147,0.8944174644724967,2.3868133725787857,3.8899823373672575,5.046878006641009,0.717948717948718,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,12,12,0.4739225000012084
52,0.05,2.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03985975410826005,0.037703130433590706,0.07031690826928748,0.09903673261566437,0.10244787427619331,1.14027155915072,0.8187666752190239,2.3527232094095325,3.4619455136258352,4.881539094138702,0.7435897435897436,0.9743589743589743,1.0,1.0,0.9743589743589743,14,14,0.49064329999964684
53,0.05,2.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03842746670755321,0.036428507525178525,0.0655561527264765,0.07951020855801558,0.08595750585590044,1.08331608403693,0.7408564096882628,2.335908270016489,3.4711890019075327,4.792978175798055,0.7948717948717948,1.0,1.0,1.0,1.0,13,13,0.5054122000001371
54,0.05,2.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0388574836512503,0.037413546087538385,0.0629615288849841,0.07638798089719843,0.09064218436977507,1.0959158901014627,0.7090815821508158,2.3268699418286474,3.4761359287850837,4.742955868403044,0.7948717948717948,1.0,1.0,1.0,1.0,12,12,0.47362270000303397
55,0.05,2.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03931219236537212,0.03913282279401099,0.06439555943986171,0.07054358959064208,0.09888978884586995,1.0961039564503063,0.69085741158068,2.321564039623013,3.479035429023668,4.712719146705751,0.7948717948717948,1.0,1.0,1.0,1.0,16,16,0.5039126999981818
56,0.05,2.5,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04699374467427105,0.04429723100663643,0.07166312887470447,0.1307118467885761,0.13738554229030084,1.2347284670623742,0.9371280788994909,2.083171615512981,3.869142743424902,5.04796762413082,0.6923076923076923,0.9487179487179487,0.9743589743589743,1.0,0.9487179487179487,11,11,0.4882173000005423
57,0.05,2.5,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.03944515257175828,0.0368468454054741,0.06573034897012445,0.07144675068054025,0.07237038239399993,1.1174254727695314,0.845405708267748,2.4424183868612204,3.41928972334415,4.879111884636103,0.7692307692307693,1.0,1.0,1.0,1.0,8,8,0.4527459999990242
58,0.05,2.5,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.039851245443150614,0.03593339772087352,0.06646564225975105,0.07960959623615523,0.0844137622083047,1.084319410837277,0.7699008105773544,2.4324038147553892,3.4254224801682653,4.7886912095342495,0.7435897435897436,1.0,1.0,1.0,1.0,11,11,0.4758524999997462
59,0.05,2.5,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0419887759370912,0.03770179942322696,0.07319747446601525,0.09085570737998647,0.10592524007788405,1.068747072240368,0.6878771373381483,2.426757340667109,3.4287701893823623,4.737627704992178,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,8,8,0.4517325999986497
