source_row,dataset,gt_x,gt_y,gt_h,tag_id,camera_role,ok,reason,tag_x_m,tag_y_m,tag_yaw_deg,tag_room,tag_facing,camera_x_m,camera_y_m,camera_heading_deg,bearing_world_deg,pred_distance_m,pred_angle_deg,pred_yaw_deg,meas_distance_m,meas_angle_deg,meas_yaw_deg,meas_distance_residual_m,meas_distance_residual_cm,meas_angle_residual_deg,meas_yaw_residual_deg,true_distance_m,true_angle_deg,true_yaw_deg,true_distance_delta_m,true_distance_delta_cm,true_angle_delta_deg,true_yaw_delta_deg
207,625,7.0,4.0,90.0,33,front,True,,7.41,5.2,270.0,inner,down,7.0,4.055,90.0,70.29864073754906,1.21619283010549,19.70135926245092,19.70135926245098,1.2594,14.593,18.717,0.04320716989451001,4.320716989451001,-5.108359262450932,-0.9843592624509938,1.2162,19.701,19.701,7.169894509884145e-06,0.0007169894509884145,-0.0003592624509280995,-0.0003592624509849429
208,625,7.0,4.0,90.0,34,front,True,,6.45,5.2,270.0,inner,down,7.0,4.055,90.0,115.65727148164349,1.2702460391593438,-25.657271481643477,-25.65727148164342,1.2716,-25.743,-34.006,0.0013539608406563097,0.13539608406563097,-0.08572851835651818,-8.34872851835658,1.2702,-25.657,-25.657,-4.603915934375813e-05,-0.004603915934375813,0.00027148164346613157,0.00027148164340928815
209,625,7.0,4.0,90.0,51,rear,True,,7.49,0.44,90.0,inner,up,7.0,3.925,270.0,278.00346933257305,3.519279045486447,-8.003469332573047,-8.003469332573047,3.5471,-0.695,3.857,0.02782095451355282,2.782095451355282,7.308469332573054,11.860469332573047,3.5391,-7.958,-7.958,0.019820954513552813,1.9820954513552813,0.04546933257304886,0.04546933257304886
210,625,7.0,4.0,90.0,52,rear,True,,8.57,0.29,90.0,inner,up,7.0,3.925,270.0,293.36009369256266,3.9595612130638917,-23.360093692562657,-23.360093692562657,4.153,-17.404,-2.342,0.19343878693610783,19.343878693610783,5.956093692562661,21.018093692562672,3.9779,-23.246,-23.246,0.018338786936108242,1.8338786936108242,0.11409369256264768,0.11409369256264768
211,625,7.0,4.0,180.0,35,front,True,,5.5,5.2,270.0,inner,down,6.945,4.0,180.0,140.29206988259492,1.8783037560522529,39.707930117405084,-50.29206988259489,1.8888,37.362,-55.175,0.010496243947747175,1.0496243947747175,-2.3459301174050893,-4.882930117405124,1.8783,39.708,-50.292,-3.756052252779085e-06,-0.0003756052252779085,6.988259491436111e-05,6.98825948859394e-05
212,625,7.0,4.0,180.0,40,front,True,,1.2,4.7,0.0,inner,right,6.945,4.0,180.0,173.05303468595025,5.787488660896019,6.9469653140497485,6.9469653140497485,5.7227,3.429,-2.254,-0.06478866089601976,-6.478866089601976,-3.5179653140497464,-9.20096531404974,5.7762,5.962,5.962,-0.01128866089601921,-1.128866089601921,-0.9849653140497594,-0.9849653140497594
213,625,7.0,4.0,180.0,41,front,True,,1.2,3.7,0.0,inner,right,6.945,4.0,180.0,182.98923161424847,5.752827565641091,-2.9892316142484674,-2.9892316142484674,5.5535,-6.881,-17.049,-0.19932756564109155,-19.932756564109155,-3.891768385751533,-14.05976838575154,5.7589,-3.983,-3.983,0.006072434358908474,0.6072434358908474,-0.9937683857515367,-0.9937683857515367
214,625,7.0,4.0,180.0,42,front,True,,1.22,2.75,0.0,inner,right,6.945,4.0,180.0,192.31670028564685,5.859874145406197,-12.316700285646846,-12.316700285646846,5.8507,-15.286,-17.635,-0.009174145406197098,-0.9174145406197098,-2.9692997143531557,-5.318299714353145,5.882,-13.268,-13.268,0.022125854593802785,2.2125854593802785,-0.951299714353155,-0.951299714353155
215,625,7.0,4.0,180.0,43,front,True,,1.22,1.73,0.0,inner,right,6.945,4.0,180.0,201.62865023449777,6.1586138862572,-21.62865023449777,-21.62865023449777,6.1236,-22.137,25.291,-0.035013886257200255,-3.5013886257200255,-0.5083497655022313,46.919650234497766,6.1962,-22.488,-22.488,0.03758611374280019,3.7586113742800187,-0.8593497655022304,-0.8593497655022304
216,625,7.0,4.0,180.0,57,rear,True,,10.1,3.77,180.0,inner,left,7.075,4.0,0.0,355.6519924520983,3.033731201013036,4.348007547901716,4.348007547901716,3.274,16.094,-2.342,0.24026879898696407,24.026879898696407,11.745992452098278,-6.690007547901729,3.0628,6.185,6.185,0.02906879898696424,2.906879898696424,1.8369924520982863,1.8369924520982863
217,625,7.0,4.0,180.0,58,rear,True,,9.31,4.69,180.0,inner,left,7.075,4.0,0.0,17.15675609072276,2.3390863600987464,-17.15675609072275,-17.15675609072275,2.5779,-5.163,-13.077,0.2388136399012537,23.881363990125372,11.99375609072274,4.0797560907227535,2.3582,-17.013,-17.013,0.0191136399012537,1.9113639901253698,0.14375609072274642,0.14375609072274642
218,625,7.0,4.0,270.0,34,rear,True,,6.45,5.2,270.0,inner,down,7.0,4.075,90.0,116.05349531049094,1.2522479786368192,-26.053495310490945,-26.053495310490916,1.1696,-14.711,-14.951,-0.08264797863681927,-8.264797863681927,11.342495310490932,11.102495310490923,1.2702,-25.657,-25.657,0.017952021363180748,1.7952021363180748,0.3964953104909341,0.3964953104909057
219,625,7.0,4.0,270.0,48,front,True,,4.51,0.1,90.0,inner,up,7.0,3.945,270.0,237.0731371946577,4.580843262981173,32.926862805342296,32.926862805342296,4.5555,33.304,35.729,-0.025343262981172288,-2.5343262981172288,0.37713719465770623,2.802137194657689,4.5808,32.927,32.927,-4.32629811726315e-05,-0.00432629811726315,0.00013719465769668204,0.00013719465769668204
220,625,7.0,4.0,270.0,49,front,True,,5.45,0.1,90.0,inner,up,7.0,3.945,270.0,248.04460446689183,4.145663396852185,21.955395533108174,21.955395533108174,4.1858,21.918,22.977,0.04013660314781564,4.013660314781564,-0.037395533108167456,1.02160446689183,4.1457,21.955,21.955,3.660314781495089e-05,0.0036603147814950887,-0.0003955331081897384,-0.0003955331081897384
221,625,7.0,4.0,270.0,50,front,True,,6.4,0.29,90.0,inner,up,7.0,3.945,270.0,260.6775473709068,3.7039202205231145,9.32245262909322,9.32245262909322,3.7844,7.962,-2.311,0.08047977947688567,8.047977947688567,-1.3604526290932313,-11.633452629093227,3.7039,9.322,9.322,-2.0220523114566902e-05,-0.00202205231145669,-0.000452629093217638,-0.000452629093217638
222,625,7.0,4.0,270.0,51,front,True,,7.49,0.44,90.0,inner,up,7.0,3.945,270.0,277.95838724535497,3.5390853338115487,-7.95838724535497,-7.95838724535497,3.5588,-9.716,12.752,0.019714666188451524,1.9714666188451524,-1.757612754645038,20.71038724535498,3.5391,-7.958,-7.958,1.4666188451251116e-05,0.0014666188451251116,0.00038724535497181023,0.00038724535497181023
223,625,8.0,3.0,0.0,31,front,True,,9.75,4.0,270.0,inner,down,8.055,3.0,0.0,30.539351112712044,1.9680002540650245,-30.53935111271204,59.460648887288016,2.1613,-25.351,59.767,0.19329974593497568,19.329974593497568,5.188351112712041,0.30635111271197957,1.968,-30.539,59.461,-2.5406502457414604e-07,-2.5406502457414604e-05,0.00035111271205323646,0.00035111271199639305
224,625,8.0,3.0,0.0,55,front,True,,10.1,1.73,180.0,inner,left,8.055,3.0,0.0,328.1586069063473,2.407265045648277,31.841393093652698,31.84139309365264,2.6443,27.86,28.752,0.23703495435172295,23.703495435172293,-3.9813930936526845,-3.0893930936526317,2.4615,33.819,33.819,0.0542349543517231,5.42349543517231,1.9776069063473187,1.9776069063473756
225,625,8.0,3.0,0.0,56,front,True,,10.1,2.75,180.0,inner,left,8.055,3.0,0.0,353.0302096456798,2.0602245023297825,6.969790354320196,6.969790354320139,2.2982,3.023,2.53,0.23797549767021753,23.797549767021753,-3.9467903543202,-4.439790354320138,2.0747,9.712,9.712,0.014475497670217496,1.4475497670217496,2.742209645679793,2.74220964567985
226,625,8.0,3.0,0.0,57,front,True,,10.1,3.77,180.0,inner,left,8.055,3.0,0.0,20.632766892412157,2.185160177195255,-20.63276689241215,-20.632766892412178,2.3812,-19.769,-24.704,0.19603982280474508,19.603982280474508,0.8637668924121442,-4.07123310758783,2.152,-18.14,-18.14,-0.03316017719525499,-3.316017719525499,2.492766892412135,2.4927668924121917
227,625,8.0,3.0,90.0,32,front,True,,8.37,5.2,270.0,inner,down,8.0,3.055,90.0,80.21312057888693,2.1766775140107457,9.78687942111307,9.786879421113099,2.1818,6.867,-12.096,0.005122485989254244,0.5122485989254244,-2.9198794211130803,-21.882879421113103,2.1767,9.787,9.787,2.2485989254139582e-05,0.0022485989254139582,0.00012057888693561836,0.00012057888690719665
228,625,8.0,3.0,90.0,33,front,True,,7.41,5.2,270.0,inner,down,8.0,3.055,90.0,105.37935536516908,2.224662895811408,-15.37935536516909,-15.37935536516909,2.2043,-17.35,-19.567,-0.020362895811408155,-2.0362895811408155,-1.9706446348309044,-4.187644634830917,2.2247,-15.379,-15.379,3.7104188591818854e-05,0.0037104188591818854,0.0003553651690992865,0.0003553651690992865
229,625,8.0,3.0,90.0,34,front,True,,6.45,5.2,270.0,inner,down,8.0,3.055,90.0,125.85227917405412,2.646417389604293,-35.852279174054104,-35.852279174054104,2.5907,-29.732,-45.642,-0.055717389604292844,-5.571738960429284,6.1202791740541045,-9.789720825945892,2.6464,-35.852,-35.852,-1.7389604292983307e-05,-0.0017389604292983307,0.0002791740540999399,0.0002791740540999399
230,625,8.0,3.0,90.0,51,rear,True,,7.49,0.44,90.0,inner,up,8.0,2.925,270.0,258.4021514594227,2.5367942368272596,11.597848540577274,11.597848540577274,2.5502,22.116,-2.342,0.013405763172740226,1.3405763172740226,10.518151459422711,-13.939848540577287,2.5564,11.508,11.508,0.01960576317274043,1.9605763172740431,-0.08984854057726466,-0.08984854057726466
231,625,8.0,3.0,90.0,52,rear,True,,8.57,0.29,90.0,inner,up,8.0,2.925,270.0,282.20608293338046,2.695946030617082,-12.206082933380458,-12.206082933380458,2.723,-2.742,-9.59,0.02705396938291793,2.705396938291793,9.464082933380467,2.6160829333804543,2.7155,-12.117,-12.117,0.01955396938291809,1.955396938291809,0.08908293338046747,0.08908293338046747
232,625,8.0,3.0,90.0,58,front,True,,9.31,4.69,180.0,inner,left,8.0,3.055,90.0,51.29748151937205,2.095071597821898,38.70251848062796,-51.29748151937201,2.2575,40.753,-55.787,0.16242840217810173,16.242840217810173,2.050481519372056,-4.489518480627993,2.0951,38.703,-51.297,2.840217810184953e-05,0.002840217810184953,0.00048151937204465867,0.00048151937201623696
233,625,8.0,3.0,180.0,35,front,True,,5.5,5.2,270.0,inner,down,7.945,3.0,180.0,138.0192616035358,3.289076618140721,41.980738396464204,-48.019261603535824,3.2644,38.096,-54.602,-0.024676618140720752,-2.467661814072075,-3.8847383964642006,-6.58273839646418,3.2891,41.981,-48.019,2.3381859278970296e-05,0.0023381859278970296,0.00026160353579030016,0.00026160353581872187
234,625,8.0,3.0,180.0,36,front,True,,4.54,4.74,270.0,inner,down,7.945,3.0,180.0,152.932367156201,3.8238233484302073,27.067632843799004,-62.932367156200996,3.8235,23.227,-63.594,-0.0003233484302072043,-0.03233484302072043,-3.840632843799,-0.6616328437989978,3.8238,27.068,-62.932,-2.334843020745936e-05,-0.002334843020745936,0.0003671562010083562,0.0003671562009799345
235,625,8.0,3.0,180.0,40,front,True,,1.2,4.7,0.0,inner,right,7.945,3.0,180.0,165.85387982321123,6.955934516655544,14.14612017678877,14.14612017678877,6.8588,9.063,-18.669,-0.09713451665554462,-9.713451665554462,-5.083120176788782,-32.81512017678875,6.9322,13.345,13.345,-0.02373451665554427,-2.373451665554427,-0.8011201767887712,-0.8011201767887712
236,625,8.0,3.0,180.0,41,front,True,,1.2,3.7,0.0,inner,right,7.945,3.0,180.0,174.07502160070732,6.7812259216162385,5.924978399292684,5.924978399292684,6.7233,0.067,-2.211,-0.05792592161623844,-5.792592161623844,-5.857978399292676,-8.135978399292696,6.7716,5.083,5.083,-0.009625921616238209,-0.9625921616238209,-0.8419783992926853,-0.8419783992926853
237,625,8.0,3.0,180.0,42,front,True,,1.22,2.75,0.0,inner,right,7.945,3.0,180.0,182.12897427087458,6.729645235820385,-2.128974270874579,-2.128974270874579,6.9066,-8.116,-2.1,0.17695476417961498,17.695476417961498,-5.987025729125435,0.028974270874584818,6.7341,-2.979,-2.979,0.004454764179614656,0.44547641796146564,-0.8500257291254343,-0.8500257291254343
238,625,8.0,3.0,180.0,43,front,True,,1.22,1.73,0.0,inner,right,7.945,3.0,180.0,190.6942256319445,6.843867693051934,-10.694225631944505,-10.694225631944505,6.8506,-15.678,-15.264,0.006732306948065592,0.6732306948065592,-4.983774368055492,-4.569774368055505,6.8631,-11.515,-11.515,0.01923230694806577,1.923230694806577,-0.8207743680554813,-0.8207743680554813
239,625,8.0,3.0,180.0,48,front,True,,4.51,0.1,90.0,inner,up,7.945,3.0,180.0,220.172742095345,4.495467161486112,-40.172742095345,49.827257904655,4.4216,-32.243,56.583,-0.07386716148611239,-7.386716148611239,7.929742095345006,6.755742095344999,4.4955,-40.173,49.827,3.283851388768966e-05,0.0032838513887689658,-0.0002579046550010844,-0.0002579046550010844
240,625,8.0,3.0,180.0,56,rear,True,,10.1,2.75,180.0,inner,left,8.075,3.0,0.0,352.9620592368153,2.0403737402740707,7.037940763184679,7.037940763184679,2.2404,15.856,-2.342,0.20002625972592947,20.002625972592945,8.818059236815316,-9.379940763184692,2.0747,9.712,9.712,0.03432625972592929,3.4326259725929287,2.67405923681531,2.67405923681531
241,625,8.0,3.0,180.0,57,rear,True,,10.1,3.77,180.0,inner,left,8.075,3.0,0.0,20.819152028120303,2.166454476789208,-20.8191520281203,-20.819152028120243,2.4148,-11.274,-2.342,0.24834552321079206,24.834552321079208,9.545152028120299,18.47715202812026,2.152,-18.14,-18.14,-0.01445447678920786,-1.445447678920786,2.6791520281203134,2.6791520281202565
242,625,8.0,3.0,270.0,32,rear,True,,8.37,5.2,270.0,inner,down,8.0,3.075,90.0,80.12281468758592,2.1569712561830765,9.877185312414099,9.877185312414099,2.1223,21.007,-2.342,-0.03467125618307643,-3.4671256183076427,11.129814687585906,-12.219185312414112,2.1767,9.787,9.787,0.019728743816923355,1.9728743816923355,-0.09018531241409278,-0.09018531241409278
243,625,8.0,3.0,270.0,33,rear,True,,7.41,5.2,270.0,inner,down,8.0,3.075,90.0,105.51715762548825,2.205385453837945,-15.517157625488267,-15.517157625488267,2.1993,-5.886,-6.673,-0.006085453837945121,-0.6085453837945121,9.631157625488271,8.844157625488265,2.2247,-15.379,-15.379,0.019314546162054747,1.9314546162054747,0.13815762548827593,0.13815762548827593
244,625,8.0,3.0,270.0,50,front,True,,6.4,0.29,90.0,inner,up,8.0,2.945,270.0,238.92529742219637,3.0998427379465556,31.074702577803635,31.074702577803635,3.0917,28.825,31.173,-0.008142737946555734,-0.8142737946555734,-2.249702577803646,0.09829742219636728,3.0998,31.075,31.075,-4.273794655551555e-05,-0.004273794655551555,0.0002974221963540913,0.0002974221963540913
245,625,8.0,3.0,270.0,51,front,True,,7.49,0.44,90.0,inner,up,8.0,2.945,270.0,258.49226930308714,2.556389054897552,11.507730696912859,11.507730696912859,2.6106,7.467,-6.941,0.05421094510244773,5.421094510244773,-4.040730696912846,-18.44873069691286,2.5564,11.508,11.508,1.094510244792346e-05,0.001094510244792346,0.0002693030871512292,0.0002693030871512292
246,625,8.0,3.0,270.0,52,front,True,,8.57,0.29,90.0,inner,up,8.0,2.945,270.0,282.1168619291226,2.7154971920442117,-12.116861929122592,-12.116861929122592,2.7115,-15.629,11.756,-0.003997192044211673,-0.39971920442116726,-3.5121380708773984,23.872861929122593,2.7155,-12.117,-12.117,2.807955788330929e-06,0.0002807955788330929,-0.00013807087739792223,-0.00013807087739792223
247,625,8.0,3.0,270.0,53,front,True,,9.66,0.1,90.0,inner,up,8.0,2.945,270.0,300.2626976289232,3.2938768950888253,-30.262697628923206,-30.262697628923206,3.2846,-27.496,-40.339,-0.009276895088825121,-0.9276895088825121,2.766697628923197,-10.076302371076792,3.2939,-30.263,-30.263,2.3104911174520737e-05,0.0023104911174520737,-0.0003023710767990906,-0.0003023710767990906
248,625,8.0,4.0,0.0,55,front,True,,10.1,1.73,180.0,inner,left,8.055,4.0,0.0,312.0150902600749,3.055310949805273,47.984909739925115,47.984909739925115,3.2581,40.857,45.85,0.20278905019472715,20.278905019472717,-7.127909739925116,-2.1349097399251207,3.1303,49.21,49.21,0.07498905019472701,7.498905019472701,1.225090260074893,1.225090260074893
249,625,8.0,4.0,0.0,56,front,True,,10.1,2.75,180.0,inner,left,8.055,4.0,0.0,328.56476826774394,2.3967738733555985,31.435231732256057,31.435231732256057,2.631,25.353,28.4,0.23422612664440123,23.422612664440123,-6.082231732256048,-3.035231732256051,2.4504,33.431,33.431,0.053626126644401584,5.362612664440158,1.9957682677439266,1.9957682677439266
250,625,8.0,4.0,0.0,57,front,True,,10.1,3.77,180.0,inner,left,8.055,4.0,0.0,353.5829424838463,2.0578933402875865,6.4170575161537045,6.4170575161537045,2.3066,0.458,1.854,0.24870665971241346,24.870665971241344,-5.959057516153706,-4.563057516153691,2.0715,9.167,9.167,0.013606659712413371,1.3606659712413371,2.749942483846297,2.749942483846297
251,625,8.0,4.0,0.0,58,front,True,,9.31,4.69,180.0,inner,left,8.055,4.0,0.0,28.80203024051569,1.4321749194843494,-28.802030240515705,-28.802030240515705,1.6486,-24.887,-34.513,0.21642508051565068,21.642508051565066,3.915030240515705,-5.7109697594843,1.4322,-28.802,-28.802,2.508051565053293e-05,0.002508051565053293,3.0240515712876004e-05,3.0240515712876004e-05
252,625,8.0,4.0,90.0,32,front,True,,8.37,5.2,270.0,inner,down,8.0,4.055,90.0,72.09206713701224,1.2032975525612941,17.907932862987764,17.907932862987764,1.242,15.352,16.296,0.03870244743870588,3.870244743870588,-2.55593286298776,-1.6119328629877714,1.2033,17.908,17.908,2.4474387059214564e-06,0.00024474387059214564,6.713701225180557e-05,6.713701225180557e-05
253,625,8.0,4.0,90.0,33,front,True,,7.41,5.2,270.0,inner,down,8.0,4.055,90.0,117.26131977714992,1.2880702620587128,-27.261319777149936,-27.261319777149993,1.2847,-25.22,-33.808,-0.003370262058712825,-0.3370262058712825,2.041319777149937,-6.54668022285,1.2881,-27.261,-27.261,2.9737941287244496e-05,0.0029737941287244496,0.00031977714994013695,0.00031977714999698037
254,625,8.0,4.0,180.0,34,front,True,,6.45,5.2,270.0,inner,down,7.945,4.0,180.0,141.2468382162774,1.9170354717636293,38.75316178372259,-51.24683821627741,1.9322,36.295,-55.628,0.0151645282363706,1.51645282363706,-2.4581617837225735,-4.381161783722575,1.917,38.753,-51.247,-3.547176362928006e-05,-0.003547176362928006,-0.000161783722603559,-0.000161783722603559
255,625,8.0,4.0,180.0,35,front,True,,5.5,5.2,270.0,inner,down,7.945,4.0,180.0,153.8583089468334,2.723605147593902,26.141691053166596,-63.858308946833404,2.7435,23.846,-62.891,0.019894852406098007,1.9894852406098007,-2.2956910531665926,0.9673089468334126,2.7236,26.142,-63.858,-5.147593902243841e-06,-0.0005147593902243841,0.0003089468333996592,0.0003089468333996592
256,625,8.0,4.0,180.0,40,front,True,,1.2,4.7,0.0,inner,right,7.945,4.0,180.0,174.07502160070732,6.7812259216162385,5.924978399292684,5.924978399292684,6.4894,1.934,-7.945,-0.29182592161623866,-29.182592161623866,-3.990978399292686,-13.869978399292677,6.7716,5.083,5.083,-0.009625921616238209,-0.9625921616238209,-0.8419783992926853,-0.8419783992926853
257,625,8.0,4.0,180.0,57,rear,True,,10.1,3.77,180.0,inner,left,8.075,4.0,0.0,353.520100588513,2.038019872327059,6.479899411486997,6.47989941148694,2.2409,17.588,-2.342,0.20288012767294106,20.288012767294106,11.108100588512997,-8.821899411486953,2.0715,9.167,9.167,0.03348012767294106,3.3480127672941062,2.6871005885130046,2.6871005885130614
258,625,8.0,4.0,180.0,58,rear,True,,9.31,4.69,180.0,inner,left,8.075,4.0,0.0,29.192286792039432,1.4146819430529265,-29.192286792039425,-29.192286792039454,1.5858,-16.49,-17.468,0.1711180569470736,17.11180569470736,12.702286792039416,11.724286792039464,1.4322,-28.802,-28.802,0.017518056947073424,1.7518056947073424,0.39028679203943284,0.39028679203946126
259,625,8.0,4.0,270.0,51,front,True,,7.49,0.44,90.0,inner,up,8.0,3.945,270.0,261.7211966154351,3.541909795576392,8.278803384564924,8.278803384564924,3.557,3.915,-2.26,0.015090204423608089,1.509020442360809,-4.363803384564932,-10.538803384564915,3.5419,8.279,8.279,-9.795576391802285e-06,-0.0009795576391802285,0.00019661543507254464,0.00019661543507254464
260,625,8.0,4.0,270.0,53,front,True,,9.66,0.1,90.0,inner,up,8.0,3.945,270.0,293.3512830901992,4.1880335480986774,-23.351283090199217,-23.351283090199217,4.1551,-23.718,27.982,-0.032933548098677434,-3.2933548098677434,-0.3667169098007719,51.33328309019922,4.188,-23.351,-23.351,-3.354809867772701e-05,-0.003354809867772701,0.0002830901992183499,0.0002830901992183499
261,625,9.0,3.0,0.0,55,front,True,,10.1,1.73,180.0,inner,left,9.055,3.0,0.0,309.4487316141207,1.6446656195105436,50.551268385879325,50.551268385879325,1.8567,41.577,46.439,0.21203438048945644,21.203438048945642,-8.974268385879327,-4.112268385879332,1.7231,52.665,52.665,0.0784343804894565,7.84343804894565,2.113731614120667,2.113731614120667
262,625,9.0,3.0,0.0,56,front,True,,10.1,2.75,180.0,inner,left,9.055,3.0,0.0,346.54574781929654,1.0744882502847575,13.454252180703463,13.454252180703406,1.3536,7.705,8.52,0.27911174971524244,27.911174971524243,-5.749252180703451,-4.934252180703396,1.1021,18.517,18.517,0.027611749715242606,2.7611749715242606,5.062747819296533,5.06274781929659
263,625,9.0,3.0,0.0,57,front,True,,10.1,3.77,180.0,inner,left,9.055,3.0,0.0,36.38435181583589,1.2980466093326541,-36.384351815835885,-36.384351815835885,1.4977,-27.214,-39.148,0.1996533906673459,19.96533906673459,9.170351815835886,-2.7636481841641114,1.2413,-32.666,-32.666,-0.056746609332654074,-5.674660933265407,3.718351815835888,3.718351815835888
264,625,9.0,3.0,90.0,31,front,True,,9.75,4.0,270.0,inner,down,9.0,3.055,90.0,51.56269850893746,1.2064514080558735,38.437301491062556,38.4373014910625,1.3935,41.967,48.292,0.18704859194412649,18.70485919441265,3.529698508937429,9.854698508937503,1.2065,38.437,38.437,4.859194412643042e-05,0.004859194412643042,-0.00030149106254384606,-0.00030149106248700264
265,625,9.0,3.0,90.0,32,front,True,,8.37,5.2,270.0,inner,down,9.0,3.055,90.0,106.36784560598676,2.2356039452461167,-16.36784560598676,-16.36784560598676,2.2276,-18.957,-22.368,-0.008003945246116917,-0.8003945246116917,-2.589154394013235,-6.0001543940132365,2.2356,-16.368,-16.368,-3.9452461169098285e-06,-0.00039452461169098285,-0.00015439401323646962,-0.00015439401323646962
266,625,9.0,3.0,90.0,33,front,True,,7.41,5.2,270.0,inner,down,9.0,3.055,90.0,126.5480146304453,2.6700421344990044,-36.548014630445294,-36.54801463044532,2.597,-30.405,-46.921,-0.07304213449900443,-7.304213449900443,6.143014630445293,-10.37298536955467,2.67,-36.548,-36.548,-4.2134499004475856e-05,-0.004213449900447586,1.463044529259605e-05,1.463044532101776e-05
267,625,9.0,3.0,90.0,52,rear,True,,8.57,0.29,90.0,inner,up,9.0,2.925,270.0,260.73172063835585,2.669854864969255,9.268279361644147,9.268279361644147,2.6632,18.551,-2.342,-0.006654864969255048,-0.6654864969255048,9.28272063835584,-11.61027936164416,2.6896,9.2,9.2,0.019745135030745153,1.9745135030745153,-0.0682793616441586,-0.0682793616441586
268,625,9.0,3.0,90.0,53,rear,True,,9.66,0.1,90.0,inner,up,9.0,2.925,270.0,283.15004999410434,2.9010730773284563,-13.150049994104336,-13.150049994104336,2.9769,-5.283,1.614,0.07582692267154378,7.582692267154378,7.867049994104349,14.76404999410434,2.9206,-13.061,-13.061,0.019526922671543545,1.9526922671543545,0.08904999410432879,0.08904999410432879
269,625,9.0,3.0,90.0,58,front,True,,9.31,4.69,180.0,inner,left,9.0,3.055,90.0,79.26401901164867,1.664128901257352,10.735980988351344,-79.26401901164866,1.7561,14.245,-71.243,0.09197109874264808,9.197109874264807,3.509019011648661,8.021019011648661,1.6641,10.736,-79.264,-2.8901257351998666e-05,-0.0028901257351998666,1.901164864648308e-05,1.901164864648308e-05
270,625,9.0,3.0,180.0,34,front,True,,6.45,5.2,270.0,inner,down,8.945,3.0,180.0,138.59532787012904,3.32641323349941,41.40467212987096,-48.59532787012904,3.3052,39.316,-54.713,-0.021213233499409956,-2.1213233499409956,-2.0886721298709574,-6.117672129870954,3.3264,41.405,-48.595,-1.3233499410070237e-05,-0.0013233499410070237,0.00032787012904123003,0.00032787012904123003
271,625,9.0,3.0,180.0,56,rear,True,,10.1,2.75,180.0,inner,left,9.075,3.0,0.0,346.2930389959202,1.05504739230046,13.706961004079801,13.706961004079858,1.1911,23.11,-2.342,0.13605260769954008,13.605260769954008,9.403038995920213,-16.048961004079842,1.1021,18.517,18.517,0.04705260769954012,4.705260769954012,4.810038995920195,4.810038995920138
272,625,9.0,3.0,270.0,32,rear,True,,8.37,5.2,270.0,inner,down,9.0,3.075,90.0,106.5135411909392,2.21642166565841,-16.51354119093918,-16.513541190939122,2.205,-5.065,-12.999,-0.011421665658410074,-1.1421665658410074,11.448541190939181,3.514541190939127,2.2356,-16.368,-16.368,0.019178334341589665,1.9178334341589665,0.14554119093918416,0.14554119093912732
273,625,9.0,3.0,270.0,51,front,True,,7.49,0.44,90.0,inner,up,9.0,2.945,270.0,238.91866214468922,2.9249145286657523,31.081337855310778,31.081337855310778,2.9696,30.765,30.69,0.044685471334247495,4.4685471334247495,-0.31633785531079184,-0.39133785531078047,2.9249,31.081,31.081,-1.4528665752244763e-05,-0.0014528665752244763,-0.0003378553107893367,-0.0003378553107893367
274,625,9.0,3.0,270.0,52,front,True,,8.57,0.29,90.0,inner,up,9.0,2.945,270.0,260.8003399778088,2.689595694523621,9.19966002219121,9.19966002219121,2.7016,7.199,0.014,0.012004305476378985,1.2004305476378985,-2.000660022191198,-9.1856600221912,2.6896,9.2,9.2,4.305476378974049e-06,0.0004305476378974049,0.0003399778087782579,0.0003399778087782579
275,625,9.0,3.0,270.0,53,front,True,,9.66,0.1,90.0,inner,up,9.0,2.945,270.0,283.06078666056305,2.9205521738191904,-13.060786660563053,-13.060786660563053,2.9077,-14.796,-19.27,-0.012852173819190238,-1.2852173819190238,-1.735213339436939,-6.209213339436957,2.9206,-13.061,-13.061,4.782618080945156e-05,0.004782618080945156,-0.00021333943695367452,-0.00021333943695367452
276,625,9.0,3.0,270.0,54,front,True,,10.2,0.71,180.0,inner,left,9.0,2.945,270.0,298.23191825866354,2.5367745268352087,-28.23191825866354,61.76808174133646,2.6258,-27.118,59.193,0.08902547316479126,8.902547316479126,1.1139182586635457,-2.5750817413364757,2.6253,-27.199,62.801,0.08852547316479153,8.852547316479153,1.0329182586635284,1.0329182586635284
277,625,9.0,4.0,0.0,56,front,True,,10.1,2.75,180.0,inner,left,9.055,4.0,0.0,309.8956233238321,1.629271309512323,50.104376676167874,50.10437667616793,1.8428,40.745,46.339,0.21352869048767698,21.352869048767698,-9.35937667616787,-3.765376676167932,1.7072,52.257,52.257,0.07792869048767703,7.792869048767703,2.152623323832131,2.152623323832074
278,625,9.0,4.0,0.0,57,front,True,,10.1,3.77,180.0,inner,left,9.055,4.0,0.0,347.58735184688237,1.070011682179218,12.41264815311763,12.41264815311763,1.3516,6.372,6.694,0.28158831782078186,28.158831782078188,-6.0406481531176155,-5.718648153117641,1.0959,17.526,17.526,0.025888317820782047,2.5888317820782047,5.113351846882381,5.113351846882381
