sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s026,9.0,1.0,45.0,3,True,,8.986281292743426,1.0060455773803267,46.36631479872598,0.014991728874719452,1.3663147987259663,1.3663147987259663,True,True,True,True,True,True,True,True,118,14.090000004216563,0.6505334322754099,3,3,0,31;55;56,31;55;56,
main29_s027,9.0,2.0,85.0,3,True,,8.960645077972966,2.0337135629037264,87.62118382589699,0.051820982347090074,2.621183825896992,2.621183825896992,False,True,True,True,True,True,True,True,93,11.040999997931067,0.8536693278973111,3,3,0,31;32;33,31;32;33,
main29_s028,9.0,3.0,295.0,4,True,,9.019866008326698,3.024831504492744,293.0700608225269,0.031800344372499956,-1.929939177473102,1.929939177473102,True,True,True,True,True,True,True,True,67,8.3569999987958,0.7870681385336711,4,4,0,53;54;55;32,53;54;55;32,
main29_s029,9.0,4.0,245.0,5,True,,9.066983250561723,4.018848154822484,246.21834831584894,0.0695845442323716,1.2183483158489423,1.2183483158489423,False,True,True,True,True,True,True,True,62,8.130700000037905,2.8187701829545353,5,5,0,49;50;51;53;58,49;50;51;53;58,
repeat10_s001,2.0,1.0,60.0,4,True,,1.9678016098477147,1.0217610962390766,60.520190512220765,0.038862342156966545,0.520190512220779,0.520190512220779,True,True,True,True,True,True,True,True,70,8.78740000189282,2.4966725853372256,4,4,0,37;38;39;45,37;38;39;45,
repeat10_s002,2.0,4.0,290.0,5,True,,2.003970163156406,3.9764976947747,288.35034381026145,0.02383527944857453,-1.6496561897385504,1.6496561897385504,True,True,True,True,True,True,True,True,65,8.533800006262027,1.538062882120503,5,5,0,45;46;47;48;39,45;46;47;48;39,
repeat10_s003,4.0,3.0,250.0,4,True,,3.9489991611163777,2.969026707854301,251.32871722179192,0.059669342154711445,1.3287172217919192,1.3287172217919192,False,True,True,True,True,True,True,True,59,7.509199997002725,1.1414470642251169,4,4,0,45;46;48;35,45;46;48;35,
repeat10_s004,4.0,4.0,220.0,5,True,,4.044478802174948,3.9676632717442057,218.37374553267932,0.05499116144624703,-1.6262544673206776,1.6262544673206776,False,True,True,True,True,True,True,True,62,8.209799998439848,2.153640251827316,5,5,0,42;43;45;46;35,42;43;45;46;35,
repeat10_s005,5.0,1.0,115.0,7,True,,4.937970094887297,1.0403155835871893,115.53648737750001,0.07398010143455182,0.5364873775000092,0.5364873775000092,False,True,True,True,True,True,True,True,74,10.423299994727131,6.55737014557681,7,7,0,36;37;38;39;40;41;49,36;37;38;39;40;41;49,
repeat10_s006,5.0,2.0,115.0,6,True,,4.933181886184274,2.012519002018261,114.7115404142973,0.06798077482218456,-0.2884595857026966,0.2884595857026966,False,True,True,True,True,True,True,True,59,8.085199995548464,3.6884901777546726,6,6,0,36;37;38;39;40;49,36;37;38;39;40;49,
repeat10_s007,6.0,2.0,65.0,5,True,,5.9998591151789835,2.019121048536512,64.29047078523695,0.019121567552594514,-0.7095292147630516,0.7095292147630516,True,True,True,True,True,True,True,True,79,10.079500003485009,3.4357044242841726,5,5,0,32;33;34;35;58,32;33;34;35;58,
repeat10_s008,6.0,4.0,260.0,6,True,,6.023832416808394,3.9819562374758593,260.52942447516017,0.029892498339158444,0.5294244751601695,0.5294244751601695,True,True,True,True,True,True,True,True,59,8.18730000173673,2.0805860330452757,6,6,0,47;48;49;50;51;34,47;48;49;50;51;34,
repeat10_s009,7.0,1.0,25.0,4,True,,7.035219786794536,1.0153559064921984,24.773118452309518,0.03842183293454002,-0.22688154769048197,0.22688154769048197,True,True,True,True,True,True,True,True,89,10.633599995344412,0.36951554749575527,4,4,0,31;55;56;57,31;55;56;57,
repeat10_s010,9.0,4.0,245.0,5,True,,9.031682611117548,3.9734080048289577,244.35143516119734,0.041363293563284956,-0.6485648388026561,0.6485648388026561,True,True,True,True,True,True,True,True,66,8.55990000127349,3.285938671979289,5,5,0,50;51;52;53;58,50;51;52;53;58,
