group_key,dataset,gt_x,gt_y,gt_h,tag_id,camera_role,kind,residual,abs_residual,classification,enabled,weight_multiplier,state,reason
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,39,front,yaw,-2.4942793836500528,2.4942793836500528,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,40,front,yaw,-56.24036004201247,56.24036004201247,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,41,front,yaw,-22.061614159550345,22.061614159550345,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,42,front,yaw,1.210949015463683,1.210949015463683,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y3.000_h180.0,624,5.0,3.0,180.0,44,front,yaw,-13.233649636881296,13.233649636881296,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,35,rear,distance,-0.027724047502201365,0.027724047502201365,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,36,rear,distance,0.019925462750408407,0.019925462750408407,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,46,front,distance,-0.0019730534687885104,0.0019730534687885104,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,47,front,distance,0.01413055665885432,0.01413055665885432,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,48,front,distance,0.006953707157950628,0.006953707157950628,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,49,front,distance,-0.02724462132764005,0.02724462132764005,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,35,rear,angle,4.20224322416027,4.20224322416027,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,36,rear,angle,1.9040234472422242,1.9040234472422242,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,46,front,angle,-0.008897002232288287,0.008897002232288287,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,47,front,angle,0.3080318241835869,0.3080318241835869,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,48,front,angle,-1.5442867809281893,1.5442867809281893,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,49,front,angle,-1.547776875553268,1.547776875553268,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,35,rear,yaw,-17.14775677583981,17.14775677583981,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,36,rear,yaw,11.254023447242218,11.254023447242218,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,46,front,yaw,3.4411029977677003,3.4411029977677003,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,47,front,yaw,-56.54196817581642,56.54196817581642,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,48,front,yaw,-18.594286780928172,18.594286780928172,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y3.000_h270.0,624,5.0,3.0,270.0,49,front,yaw,-1.1977768755532736,1.1977768755532736,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,34,front,distance,0.023228603983466822,0.023228603983466822,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,40,rear,distance,0.177295817846852,0.177295817846852,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,55,front,distance,0.04064564202647336,0.04064564202647336,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,56,front,distance,0.04054092903936368,0.04054092903936368,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,57,front,distance,-0.03574775215867465,0.03574775215867465,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,34,front,angle,4.239279787087611,4.239279787087611,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,40,rear,angle,11.021753657887672,11.021753657887672,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,55,front,angle,-1.5933551071308045,1.5933551071308045,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,56,front,angle,-2.742575447295934,2.742575447295934,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,57,front,angle,-3.630735091836499,3.630735091836499,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,34,front,yaw,-2.573220212912389,2.573220212912389,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,40,rear,yaw,-9.690746342112334,9.690746342112334,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,55,front,yaw,-6.105855107130822,6.105855107130822,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,56,front,yaw,-7.055075447295934,7.055075447295934,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h0.0,624,5.0,4.0,0.0,57,front,yaw,5.456764908163507,5.456764908163507,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,35,front,distance,0.039941312321468025,0.039941312321468025,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,36,front,distance,0.04694958609360167,0.04694958609360167,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,48,rear,distance,0.07381364963505188,0.07381364963505188,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,49,rear,distance,-0.001036518850636714,0.001036518850636714,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,50,rear,distance,0.15868980564090363,0.15868980564090363,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,35,front,angle,-5.291371443319974,5.291371443319974,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,36,front,angle,2.5837363126157697,2.5837363126157697,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,48,rear,angle,3.4852707883005394,3.4852707883005394,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,49,rear,angle,2.560182441944278,2.560182441944278,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,50,rear,angle,1.1358143733633028,1.1358143733633028,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,35,front,yaw,-2.260121443319946,2.260121443319946,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,36,front,yaw,-8.285013687384208,8.285013687384208,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,48,rear,yaw,-8.883479211699466,8.883479211699466,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,49,rear,yaw,4.991432441944255,4.991432441944255,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h90.0,624,5.0,4.0,90.0,50,rear,yaw,19.167064373363303,19.167064373363303,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,38,front,distance,-0.010653055236289788,0.010653055236289788,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,40,front,distance,-0.045315942002289944,0.045315942002289944,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,41,front,distance,0.0734217022798398,0.0734217022798398,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,42,front,distance,0.007590149906353094,0.007590149906353094,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,43,front,distance,-0.045576510530437986,0.045576510530437986,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,38,front,angle,-0.6115052221623216,0.6115052221623216,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,40,front,angle,-2.1407215564699698,2.1407215564699698,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,41,front,angle,-2.575594979213946,2.575594979213946,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,42,front,angle,0.035464874690461556,0.035464874690461556,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,43,front,angle,5.489626642368535,5.489626642368535,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,38,front,yaw,-1.1115052221622932,1.1115052221622932,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,40,front,yaw,-25.240721556469964,25.240721556469964,BAD,False,0.0,DISABLED,bad_yaw_outlier
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,41,front,yaw,2.0244050207860482,2.0244050207860482,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,42,front,yaw,41.335464874690445,41.335464874690445,BAD,False,0.0,DISABLED,bad_yaw_outlier
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,43,front,yaw,-7.510373357631465,7.510373357631465,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,46,front,distance,-0.014967495079647009,0.014967495079647009,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,47,front,distance,0.013336386525531374,0.013336386525531374,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,48,front,distance,0.015758306610502704,0.015758306610502704,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,49,front,distance,-0.016701327362409923,0.016701327362409923,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,50,front,distance,0.0005780322288262418,0.0005780322288262418,GOOD,True,1.0,USED_NORMAL,good_distance
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,46,front,angle,0.8705265992144859,0.8705265992144859,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,47,front,angle,0.029175728517827793,0.029175728517827793,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,48,front,angle,-1.399740586231502,1.399740586231502,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,49,front,angle,-1.3045187667730431,1.3045187667730431,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,50,front,angle,1.9539305885741385,1.9539305885741385,GOOD,True,1.0,USED_NORMAL,good_angle
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,46,front,yaw,1.0455265992144973,1.0455265992144973,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,47,front,yaw,-2.595824271482172,2.595824271482172,GOOD,True,1.0,USED_NORMAL,good_yaw
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,48,front,yaw,-14.22474058623149,14.22474058623149,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,49,front,yaw,13.870481233226968,13.870481233226968,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,50,front,yaw,46.82893058857414,46.82893058857414,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,51,front,distance,-0.019185854106598565,0.019185854106598565,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,55,front,distance,0.05204274246773277,0.05204274246773277,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,56,front,distance,-0.027723361681105452,0.027723361681105452,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,57,front,distance,-0.013420129028292038,0.013420129028292038,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,51,front,angle,1.478135818168198,1.478135818168198,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,55,front,angle,-2.671855739249537,2.671855739249537,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,56,front,angle,-1.3288236482962645,1.3288236482962645,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,57,front,angle,2.5580971452671974,2.5580971452671974,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,51,front,yaw,-6.854614181831835,6.854614181831835,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,55,front,yaw,-4.998605739249541,4.998605739249541,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,56,front,yaw,27.20942635170374,27.20942635170374,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,57,front,yaw,51.305347145267206,51.305347145267206,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,32,front,distance,-0.009793279921584297,0.009793279921584297,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,33,front,distance,0.010285892414819475,0.010285892414819475,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,34,front,distance,0.012922565498594718,0.012922565498594718,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,35,front,distance,-0.020526408979872013,0.020526408979872013,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,36,front,distance,-0.025982015119222268,0.025982015119222268,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,37,front,distance,-0.04775207556286443,0.04775207556286443,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,49,rear,distance,-0.0450221445820147,0.0450221445820147,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,50,rear,distance,-0.05182576420382423,0.05182576420382423,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,32,front,angle,-2.466481826642166,2.466481826642166,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,33,front,angle,-2.6795241840849258,2.6795241840849258,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,34,front,angle,-4.396965542829776,4.396965542829776,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,35,front,angle,-4.422168922887124,4.422168922887124,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,36,front,angle,1.4317254934626078,1.4317254934626078,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,37,front,angle,6.275320008382749,6.275320008382749,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,49,rear,angle,8.773050382756594,8.773050382756594,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,50,rear,angle,6.581464419010928,6.581464419010928,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,32,front,yaw,2.3825181733578518,2.3825181733578518,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,33,front,yaw,-54.856524184084975,54.856524184084975,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,34,front,yaw,-3.9609655428297117,3.9609655428297117,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,35,front,yaw,-5.242168922887174,5.242168922887174,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,36,front,yaw,-9.519274506537386,9.519274506537386,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,37,front,yaw,-9.247679991617247,9.247679991617247,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,49,rear,yaw,-17.799949617243385,17.799949617243385,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,50,rear,yaw,19.366464419010953,19.366464419010953,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,38,front,distance,0.03855090496506275,0.03855090496506275,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,40,front,distance,-0.03043959372159666,0.03043959372159666,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,41,front,distance,0.03240911639944777,0.03240911639944777,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,42,front,distance,0.0325416314156195,0.0325416314156195,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,44,front,distance,-0.035518770822203116,0.035518770822203116,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,47,front,distance,0.028388145098662054,0.028388145098662054,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,54,rear,distance,0.25541125243973006,0.25541125243973006,BAD,False,0.0,DISABLED,bad_distance_outlier
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,38,front,angle,-2.357013032705595,2.357013032705595,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,40,front,angle,-0.6873079571530525,0.6873079571530525,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,41,front,angle,-1.3016620620262813,1.3016620620262813,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,42,front,angle,-2.522795840219487,2.522795840219487,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,44,front,angle,-1.7697228704797112,1.7697228704797112,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,47,front,angle,8.162978024263282,8.162978024263282,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,54,rear,angle,1.408320162293279,1.408320162293279,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,38,front,yaw,-9.146513032705627,9.146513032705627,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,40,front,yaw,-68.04080795715305,68.04080795715305,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,41,front,yaw,-49.204162062026285,49.204162062026285,SEVERE,False,0.0,DISABLED,severe_yaw_outlier
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,42,front,yaw,-24.972295840219488,24.972295840219488,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,44,front,yaw,-7.7942228704797,7.7942228704797,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,47,front,yaw,2.789478024263275,2.789478024263275,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,54,rear,yaw,-30.159179837706773,30.159179837706773,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,33,rear,distance,0.03805508700974203,0.03805508700974203,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,34,rear,distance,0.028081778116400002,0.028081778116400002,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,35,rear,distance,0.08147868778664735,0.08147868778664735,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,48,front,distance,0.010797870726671377,0.010797870726671377,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,49,front,distance,0.038727197120422385,0.038727197120422385,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,50,front,distance,0.020293550785234427,0.020293550785234427,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,33,rear,angle,3.0146468838996725,3.0146468838996725,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,34,rear,angle,2.1108258069501744,2.1108258069501744,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,35,rear,angle,0.22071201555451125,0.22071201555451125,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,48,front,angle,-0.2965464207079549,0.2965464207079549,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,49,front,angle,-2.230208973821732,2.230208973821732,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,50,front,angle,0.3035539821183022,0.3035539821183022,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,33,rear,yaw,-2.9983531161003043,2.9983531161003043,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,34,rear,yaw,-19.95917419304982,19.95917419304982,WEAK,True,0.25,USED_LOW_WEIGHT,weak_yaw
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,35,rear,yaw,7.006712015554484,7.006712015554484,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,48,front,yaw,-1.814546420707984,1.814546420707984,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,49,front,yaw,-4.68820897382173,4.68820897382173,GOOD,True,1.0,USED_NORMAL,good_yaw
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,50,front,yaw,32.46755398211832,32.46755398211832,BAD,False,0.0,DISABLED,bad_yaw_outlier
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,33,front,distance,-0.07908174519632283,0.07908174519632283,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,36,rear,distance,0.13783798754312615,0.13783798754312615,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,55,front,distance,0.011479266070003824,0.011479266070003824,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,56,front,distance,0.019625708177435364,0.019625708177435364,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,57,front,distance,0.049578306471047995,0.049578306471047995,GOOD,True,1.0,USED_NORMAL,good_distance
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,58,front,distance,0.1020526964566324,0.1020526964566324,WEAK,True,0.5,USED_LOW_WEIGHT,weak_distance
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,40,rear,distance,0.2055400406339798,0.2055400406339798,BAD,False,0.0,DISABLED,bad_distance_outlier
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,33,front,angle,5.657640868011356,5.657640868011356,WEAK,True,0.5,USED_LOW_WEIGHT,weak_angle
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,36,rear,angle,1.378442730265789,1.378442730265789,GOOD,True,1.0,USED_NORMAL,good_angle
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,40,rear,angle,2.385297619230869,2.385297619230869,GOOD,True,1.0,USED_NORMAL,good_angle
