x_m,y_m,room,best_heading_deg,backup_heading_deg,best_status,backup_status,best_score,backup_score,best_front_good_count,best_rear_good_count,best_good_total_count,best_effective_good_count,best_front_weighted_count,best_rear_weighted_count,best_geometry_span_deg,best_front_good_tag_ids,best_rear_good_tag_ids,best_all_good_tag_ids,backup_front_good_tag_ids,backup_rear_good_tag_ids,backup_all_good_tag_ids
8.3,6.2,outer,80.0,130.0,GOOD,MARGINAL,63.972436,44.427739,5,1,6,4.4,3.8,0.6,199.724,1 2 3 4 27,23,1 2 3 4 27 23,3 4 5 6,24,3 4 5 6 24
8.4,6.2,outer,80.0,130.0,GOOD,MARGINAL,64.793827,44.766502,5,1,6,4.4,3.8,0.6,207.938,1 2 3 4 27,23,1 2 3 4 27 23,3 4 5 6,24,3 4 5 6 24
8.5,6.2,outer,80.0,125.0,GOOD,MARGINAL,64.053154,45.137819,5,1,6,4.4,3.8,0.6,200.532,1 2 3 4 27,23,1 2 3 4 27 23,3 4 5 6,24,3 4 5 6 24
8.6,6.2,outer,80.0,125.0,GOOD,GOOD,63.157474,47.794115,5,1,6,4.4,3.8,0.6,191.575,1 2 3 4 27,23,1 2 3 4 27 23,2 3 4 5,24,2 3 4 5 24
8.7,6.2,outer,60.0,90.0,GOOD,GOOD,50.854424,45.336055,3,1,4,3.0,2.4,0.6,208.544,1 2 26,23,1 2 26 23,1 2 3 4 5 27,,1 2 3 4 5 27
8.8,6.2,outer,60.0,115.0,GOOD,MARGINAL,50.079477,45.778019,3,1,4,3.0,2.4,0.6,200.795,1 2 26,23,1 2 26 23,2 3 4 5,24,2 3 4 5 24
8.9,6.2,outer,110.0,60.0,GOOD,GOOD,53.347369,49.233548,5,1,6,3.5,2.9,0.6,183.474,1 2 3 4 5,24,1 2 3 4 5 24,1 2 26,23,1 2 26 23
9.0,6.2,outer,105.0,50.0,GOOD,MARGINAL,53.972632,41.381406,5,1,6,3.5,2.9,0.6,189.726,1 2 3 4 5,24,1 2 3 4 5 24,1 26,23,1 26 23
9.1,6.2,outer,100.0,50.0,GOOD,MARGINAL,54.653105,40.507284,5,1,6,3.5,2.9,0.6,196.531,1 2 3 4 5,24,1 2 3 4 5 24,1 26,23,1 26 23
9.2,6.2,outer,95.0,125.0,GOOD,MARGINAL,54.905424,45.007368,5,1,6,3.5,2.9,0.6,199.054,1 2 3 4 5,24,1 2 3 4 5 24,2 3 4 5,25,2 3 4 5 25
9.3,6.2,outer,95.0,125.0,GOOD,MARGINAL,54.075353,45.839326,5,1,6,3.5,2.9,0.6,190.754,1 2 3 4 5,24,1 2 3 4 5 24,2 3 4 5,25,2 3 4 5 25
9.4,6.2,outer,95.0,240.0,GOOD,MARGINAL,53.223483,25.397265,5,1,6,3.5,2.9,0.6,182.235,1 2 3 4 5,24,1 2 3 4 5 24,23 24,,23 24
9.5,6.2,outer,90.0,120.0,GOOD,MARGINAL,48.37134,33.094694,4,1,5,3.1,2.5,0.6,173.713,1 2 3 4,24,1 2 3 4 24,1 2 3 4 5,,1 2 3 4 5
9.6,6.2,outer,85.0,115.0,MARGINAL,MARGINAL,43.540476,28.203217,3,1,4,2.7,2.1,0.6,165.405,1 2 3,24,1 2 3 24,1 2 3 4,,1 2 3 4
9.7,6.2,outer,80.0,110.0,MARGINAL,MARGINAL,39.748828,25.150532,3,1,4,2.4,1.8,0.6,157.488,1 2 3,24,1 2 3 24,1 2 3 4,,1 2 3 4
9.8,6.2,outer,75.0,105.0,MARGINAL,MARGINAL,35.008485,25.096367,2,1,3,2.0,1.4,0.6,150.085,1 2,24,1 2 24,1 2 3 4,,1 2 3 4
9.9,6.2,outer,65.0,95.0,BAD,MARGINAL,27.325413,25.040901,1,1,2,1.3,0.7,0.6,143.254,1,24,1 24,1 2 3 4,,1 2 3 4
10.0,6.2,outer,65.0,95.0,BAD,MARGINAL,26.700472,24.984309,1,1,2,1.3,0.7,0.6,137.005,1,24,1 24,1 2 3 4,,1 2 3 4
10.1,6.2,outer,95.0,125.0,MARGINAL,MARGINAL,24.926768,24.926768,4,0,4,2.2,2.2,0.0,29.268,1 2 3 4,,1 2 3 4,1 2 3 4,,1 2 3 4
10.2,6.2,outer,95.0,125.0,MARGINAL,MARGINAL,24.86845,24.86845,4,0,4,2.2,2.2,0.0,28.684,1 2 3 4,,1 2 3 4,1 2 3 4,,1 2 3 4
10.3,6.2,outer,95.0,125.0,MARGINAL,MARGINAL,24.809521,24.809521,4,0,4,2.2,2.2,0.0,28.095,1 2 3 4,,1 2 3 4,1 2 3 4,,1 2 3 4
10.4,6.2,outer,95.0,125.0,MARGINAL,MARGINAL,24.750146,24.750146,4,0,4,2.2,2.2,0.0,27.501,1 2 3 4,,1 2 3 4,1 2 3 4,,1 2 3 4
10.5,6.2,outer,100.0,130.0,MARGINAL,MARGINAL,24.69048,24.69048,4,0,4,2.2,2.2,0.0,26.905,1 2 3 4,,1 2 3 4,1 2 3 4,,1 2 3 4
10.6,6.2,outer,90.0,120.0,BAD,BAD,16.879485,16.879485,3,0,3,1.5,1.5,0.0,18.795,1 2 3,,1 2 3,1 2 3,,1 2 3
10.7,6.2,outer,90.0,120.0,BAD,BAD,16.835098,16.835098,3,0,3,1.5,1.5,0.0,18.351,1 2 3,,1 2 3,1 2 3,,1 2 3
10.8,6.2,outer,95.0,125.0,BAD,BAD,16.790638,16.790638,3,0,3,1.5,1.5,0.0,17.906,1 2 3,,1 2 3,1 2 3,,1 2 3
10.9,6.2,outer,95.0,125.0,BAD,BAD,16.746218,16.746218,3,0,3,1.5,1.5,0.0,17.462,1 2 3,,1 2 3,1 2 3,,1 2 3
11.0,6.2,outer,95.0,125.0,BAD,BAD,16.701942,16.701942,3,0,3,1.5,1.5,0.0,17.019,1 2 3,,1 2 3,1 2 3,,1 2 3
11.1,6.2,outer,95.0,125.0,BAD,BAD,16.657907,16.657907,3,0,3,1.5,1.5,0.0,16.579,1 2 3,,1 2 3,1 2 3,,1 2 3
11.2,6.2,outer,95.0,125.0,BAD,BAD,16.614205,16.614205,3,0,3,1.5,1.5,0.0,16.142,1 2 3,,1 2 3,1 2 3,,1 2 3
11.3,6.2,outer,95.0,125.0,BAD,BAD,16.570916,16.570916,3,0,3,1.5,1.5,0.0,15.709,1 2 3,,1 2 3,1 2 3,,1 2 3
11.4,6.2,outer,95.0,125.0,BAD,BAD,16.528115,16.528115,3,0,3,1.5,1.5,0.0,15.281,1 2 3,,1 2 3,1 2 3,,1 2 3
0.0,6.3,outer,35.0,65.0,BAD,BAD,16.67206,16.67206,3,0,3,1.5,1.5,0.0,16.721,7 8 9,,7 8 9,7 8 9,,7 8 9
0.1,6.3,outer,35.0,65.0,BAD,BAD,16.715632,16.715632,3,0,3,1.5,1.5,0.0,17.156,7 8 9,,7 8 9,7 8 9,,7 8 9
0.2,6.3,outer,40.0,70.0,BAD,BAD,16.759541,16.759541,3,0,3,1.5,1.5,0.0,17.595,7 8 9,,7 8 9,7 8 9,,7 8 9
0.3,6.3,outer,40.0,70.0,BAD,BAD,16.803697,16.803697,3,0,3,1.5,1.5,0.0,18.037,7 8 9,,7 8 9,7 8 9,,7 8 9
0.4,6.3,outer,40.0,70.0,BAD,BAD,16.848005,16.848005,3,0,3,1.5,1.5,0.0,18.48,7 8 9,,7 8 9,7 8 9,,7 8 9
0.5,6.3,outer,40.0,70.0,BAD,BAD,16.89236,16.89236,3,0,3,1.5,1.5,0.0,18.924,7 8 9,,7 8 9,7 8 9,,7 8 9
0.6,6.3,outer,45.0,75.0,BAD,BAD,16.936652,16.936652,3,0,3,1.5,1.5,0.0,19.367,7 8 9,,7 8 9,7 8 9,,7 8 9
0.7,6.3,outer,340.0,45.0,MARGINAL,BAD,21.826791,21.738032,2,0,2,2.0,2.0,0.0,18.268,16 17,,16 17,6 7 8 9,,6 7 8 9
0.8,6.3,outer,295.0,325.0,MARGINAL,MARGINAL,22.012179,22.012179,2,0,2,2.0,2.0,0.0,20.122,16 17,,16 17,16 17,,16 17
0.9,6.3,outer,295.0,325.0,MARGINAL,MARGINAL,22.217944,22.217944,2,0,2,2.0,2.0,0.0,22.179,16 17,,16 17,16 17,,16 17
1.0,6.3,outer,110.0,295.0,BAD,MARGINAL,26.934746,22.444395,1,1,2,1.3,0.7,0.6,139.347,9,16,9 16,16 17,,16 17
1.1,6.3,outer,105.0,290.0,BAD,MARGINAL,31.51093,22.690609,2,1,3,1.7,1.1,0.6,145.109,8 9,16,8 9 16,16 17,,16 17
1.2,6.3,outer,100.0,290.0,BAD,MARGINAL,32.124564,22.953878,2,1,3,1.7,1.1,0.6,151.246,8 9,16,8 9 16,16 17,,16 17
1.3,6.3,outer,95.0,290.0,MARGINAL,MARGINAL,36.772856,23.229167,3,1,4,2.1,1.5,0.6,157.729,7 8 9,16,7 8 9 16,16 17,,16 17
1.4,6.3,outer,90.0,285.0,MARGINAL,MARGINAL,37.450515,23.508724,3,1,4,2.1,1.5,0.6,164.505,7 8 9,16,7 8 9 16,16 17,,16 17
1.5,6.3,outer,85.0,120.0,MARGINAL,BAD,45.149671,26.36761,4,1,5,2.8,2.2,0.6,171.497,6 7 8 9,16,6 7 8 9 16,9,17,9 17
1.6,6.3,outer,80.0,120.0,GOOD,BAD,49.860282,26.823829,5,1,6,3.2,2.6,0.6,178.603,5 6 7 8 9,16,5 6 7 8 9 16,9,17,9 17
1.7,6.3,outer,75.0,115.0,GOOD,BAD,50.57106,27.313011,5,1,6,3.2,2.6,0.6,185.711,5 6 7 8 9,16,5 6 7 8 9 16,9,17,9 17
1.8,6.3,outer,65.0,110.0,GOOD,MARGINAL,58.868175,44.888425,5,2,7,3.8,2.6,1.2,208.682,5 6 7 8 9,15 16,5 6 7 8 9 15 16,8 9 14,17,8 9 14 17
1.9,6.3,outer,60.0,105.0,GOOD,MARGINAL,58.254192,46.024236,5,2,7,3.8,2.6,1.2,202.542,5 6 7 8 9,15 16,5 6 7 8 9 15 16,8 9 14,17,8 9 14 17
2.0,6.3,outer,60.0,105.0,GOOD,MARGINAL,51.667283,47.077227,5,1,6,3.2,2.6,0.6,196.673,5 6 7 8 9,16,5 6 7 8 9 16,8 9 14,17,8 9 14 17
2.1,6.3,outer,65.0,110.0,GOOD,MARGINAL,51.11256,47.599989,5,1,6,3.2,2.6,0.6,191.126,5 6 7 8 9,16,5 6 7 8 9 16,8 9 14,17,8 9 14 17
2.2,6.3,outer,65.0,115.0,GOOD,MARGINAL,50.592638,46.963558,5,1,6,3.2,2.6,0.6,185.926,5 6 7 8 9,16,5 6 7 8 9 16,8 9 14,17,8 9 14 17
2.3,6.3,outer,65.0,95.0,GOOD,MARGINAL,50.108046,45.979488,5,1,6,3.2,2.6,0.6,181.08,5 6 7 8 9,16,5 6 7 8 9 16,6 7 8 9,17,6 7 8 9 17
2.4,6.3,outer,90.0,295.0,GOOD,MARGINAL,58.826522,46.53862,5,1,6,3.8,3.2,0.6,208.265,6 7 8 9 13,17,6 7 8 9 13 17,17 18,13,17 18 13
2.5,6.3,outer,90.0,130.0,GOOD,GOOD,66.152248,52.079028,6,1,7,4.5,3.9,0.6,211.522,5 6 7 8 9 13,17,5 6 7 8 9 13 17,9 13 14,18,9 13 14 18
2.6,6.3,outer,95.0,125.0,GOOD,GOOD,60.581783,52.857024,5,1,6,4.1,3.5,0.6,195.818,6 7 8 9 13,17,6 7 8 9 13 17,9 13 14,18,9 13 14 18
2.7,6.3,outer,70.0,125.0,GOOD,GOOD,59.697911,53.543701,6,1,7,3.9,3.3,0.6,206.979,4 5 6 7 8 9,17,4 5 6 7 8 9 17,9 13 14,18,9 13 14 18
2.8,6.3,outer,75.0,125.0,GOOD,GOOD,59.099731,57.905021,6,1,7,3.9,3.3,0.6,200.997,4 5 6 7 8 9,17,4 5 6 7 8 9 17,8 9 13 14,18,8 9 13 14 18
2.9,6.3,outer,75.0,35.0,GOOD,MARGINAL,58.531558,37.711192,6,1,7,3.9,3.3,0.6,195.316,4 5 6 7 8 9,17,4 5 6 7 8 9 17,4 5 6,16,4 5 6 16
3.0,6.3,outer,75.0,105.0,GOOD,GOOD,57.99722,43.359755,6,1,7,3.9,3.3,0.6,189.972,4 5 6 7 8 9,17,4 5 6 7 8 9 17,7 8 9 12 13,,7 8 9 12 13
3.1,6.3,outer,105.0,60.0,GOOD,GOOD,51.551533,50.498224,6,0,6,4.5,4.5,0.0,65.515,6 7 8 9 12 13,,6 7 8 9 12 13,4 5 6 7 8,17,4 5 6 7 8 17
3.2,6.3,outer,105.0,65.0,GOOD,GOOD,51.607464,50.034249,6,0,6,4.5,4.5,0.0,66.075,6 7 8 9 12 13,,6 7 8 9 12 13,4 5 6 7 8,17,4 5 6 7 8 17
3.3,6.3,outer,135.0,55.0,GOOD,GOOD,69.540989,52.62281,5,1,6,5.0,4.4,0.6,195.41,9 11 12 13 14,19,9 11 12 13 14 19,4 5 6 7,17 18,4 5 6 7 17 18
3.4,6.3,outer,135.0,95.0,GOOD,GOOD,70.027238,55.291646,5,1,6,5.0,4.4,0.6,200.272,9 11 12 13 14,19,9 11 12 13 14 19,5 6 7 8 9 11 12,,5 6 7 8 9 11 12
3.5,6.3,outer,135.0,95.0,GOOD,GOOD,70.560181,55.328464,5,1,6,5.0,4.4,0.6,205.602,9 11 12 13 14,19,9 11 12 13 14 19,5 6 7 8 9 11 12,,5 6 7 8 9 11 12
3.6,6.3,outer,120.0,55.0,GOOD,GOOD,70.120293,52.238252,6,1,7,5.1,4.5,0.6,191.203,7 8 9 11 12 13,19,7 8 9 11 12 13 19,3 4 5 6 7,17,3 4 5 6 7 17
3.7,6.3,outer,135.0,25.0,GOOD,GOOD,74.380876,56.338347,6,1,7,5.4,4.8,0.6,203.809,8 9 11 12 13 14,19,8 9 11 12 13 14 19,3 4 25 26,15 17 18,3 4 25 26 15 17 18
3.8,6.3,outer,125.0,25.0,GOOD,GOOD,71.36793,60.133317,6,1,7,5.1,4.5,0.6,203.679,7 8 9 11 12 13,19,7 8 9 11 12 13 19,3 4 25 26 27,15 17 18,3 4 25 26 27 15 17 18
3.9,6.3,outer,115.0,25.0,GOOD,GOOD,58.703651,53.948004,7,0,7,5.2,5.2,0.0,67.037,6 7 8 9 11 12 13,,6 7 8 9 11 12 13,3 4 25 26 27,15 17,3 4 25 26 27 15 17
4.0,6.3,outer,115.0,160.0,GOOD,GOOD,58.683682,53.293133,7,0,7,5.2,5.2,0.0,66.837,6 7 8 9 11 12 13,,6 7 8 9 11 12 13,11 12 13 14 15,,11 12 13 14 15
4.1,6.3,outer,105.0,135.0,GOOD,GOOD,55.409377,54.325617,7,0,7,4.9,4.9,0.0,64.094,5 6 7 8 9 11 12,,5 6 7 8 9 11 12,8 9 11 12 13 14,,8 9 11 12 13 14
4.2,6.3,outer,160.0,75.0,GOOD,GOOD,73.021028,58.186527,5,1,6,5.3,4.7,0.6,200.21,11 12 13 14 15,20,11 12 13 14 15 20,3 4 5 6 7 8,19,3 4 5 6 7 8 19
4.3,6.3,outer,140.0,105.0,GOOD,GOOD,74.287876,55.38799,6,1,7,5.4,4.8,0.6,202.879,8 9 11 12 13 14,20,8 9 11 12 13 14 20,5 6 7 8 9 11 12,,5 6 7 8 9 11 12
4.4,6.3,outer,140.0,105.0,GOOD,GOOD,74.776575,55.369254,6,1,7,5.4,4.8,0.6,207.766,8 9 11 12 13 14,20,8 9 11 12 13 14 20,5 6 7 8 9 11 12,,5 6 7 8 9 11 12
4.5,6.3,outer,140.0,110.0,GOOD,GOOD,74.68619,55.345477,6,1,7,5.4,4.8,0.6,206.862,8 9 11 12 13 14,20,8 9 11 12 13 14 20,5 6 7 8 9 11 12,,5 6 7 8 9 11 12
4.6,6.3,outer,120.0,155.0,GOOD,GOOD,78.465824,60.362499,7,1,8,5.8,5.2,0.6,204.658,6 7 8 9 11 12 13,20,6 7 8 9 11 12 13 20,9 11 12 13 14 15,,9 11 12 13 14 15
4.7,6.3,outer,125.0,25.0,GOOD,GOOD,72.954115,56.590155,7,1,8,5.2,4.6,0.6,209.541,6 7 8 9 11 12 13,20,6 7 8 9 11 12 13 20,2 3 25 26 27 28,19,2 3 25 26 27 28 19
4.8,6.3,outer,155.0,125.0,GOOD,GOOD,51.1278,49.328471,6,0,6,4.5,4.5,0.0,61.278,9 11 12 13 14 15,,9 11 12 13 14 15,6 7 8 9 11 12 13,,6 7 8 9 11 12 13
4.9,6.3,outer,155.0,125.0,GOOD,GOOD,55.766456,53.266208,7,0,7,4.9,4.9,0.0,67.665,9 10 11 12 13 14 15,,9 10 11 12 13 14 15,6 7 8 9 10 11 12 13,,6 7 8 9 10 11 12 13
5.0,6.3,outer,140.0,110.0,GOOD,GOOD,56.544911,50.159484,8,0,8,5.0,5.0,0.0,65.449,7 8 9 10 11 12 13 14,,7 8 9 10 11 12 13 14,5 6 7 8 9 10 11 12,,5 6 7 8 9 10 11 12
5.1,6.3,outer,140.0,105.0,GOOD,GOOD,56.451939,50.622543,8,0,8,5.0,5.0,0.0,64.519,7 8 9 10 11 12 13 14,,7 8 9 10 11 12 13 14,4 5 6 7 8 9 10 11,,4 5 6 7 8 9 10 11
5.2,6.3,outer,65.0,140.0,GOOD,GOOD,63.088392,56.359188,7,1,8,4.3,3.7,0.6,200.884,1 2 3 4 5 6 29,20,1 2 3 4 5 6 29 20,7 8 9 10 11 12 13 14,,7 8 9 10 11 12 13 14
5.3,6.3,outer,40.0,140.0,GOOD,GOOD,70.266547,53.266811,8,1,9,5.0,4.4,0.6,202.665,1 2 3 4 26 27 28 29,20,1 2 3 4 26 27 28 29 20,7 8 9 10 11 12 13 14,,7 8 9 10 11 12 13 14
5.4,6.3,outer,45.0,140.0,GOOD,GOOD,70.36932,53.174952,8,1,9,5.0,4.4,0.6,203.693,1 2 3 4 27 28 29 30,20,1 2 3 4 27 28 29 30 20,7 8 9 10 11 12 13 14,,7 8 9 10 11 12 13 14
5.5,6.3,outer,35.0,85.0,GOOD,GOOD,70.721392,53.838856,8,1,9,5.0,4.4,0.6,207.214,1 2 3 26 27 28 29 30,20,1 2 3 26 27 28 29 30 20,2 3 4 5 6 7 8 30,,2 3 4 5 6 7 8 30
5.6,6.3,outer,35.0,85.0,GOOD,GOOD,70.599401,53.849605,8,1,9,5.0,4.4,0.6,205.994,1 2 3 26 27 28 29 30,20,1 2 3 26 27 28 29 30 20,2 3 4 5 6 7 8 30,,2 3 4 5 6 7 8 30
5.7,6.3,outer,25.0,155.0,GOOD,GOOD,76.8088,70.797264,8,1,9,5.6,5.0,0.6,208.088,1 2 25 26 27 28 29 30,20,1 2 25 26 27 28 29 30 20,8 9 10 11 12 13 14 15,21,8 9 10 11 12 13 14 15 21
5.8,6.3,outer,140.0,25.0,GOOD,GOOD,70.864953,56.612275,8,1,9,5.0,4.4,0.6,208.65,7 8 9 10 11 12 13 14,21,7 8 9 10 11 12 13 14 21,1 2 25 26 27 28 29 30,,1 2 25 26 27 28 29 30
5.9,6.3,outer,140.0,35.0,GOOD,GOOD,75.387318,56.145396,9,1,10,5.4,4.8,0.6,213.873,6 7 8 9 10 11 12 13 14,21,6 7 8 9 10 11 12 13 14 21,1 2 3 26 27 28 29 30,,1 2 3 26 27 28 29 30
6.0,6.3,outer,140.0,40.0,GOOD,GOOD,67.63352,56.235246,8,1,9,4.7,4.1,0.6,206.335,6 7 9 10 11 12 13 14,21,6 7 9 10 11 12 13 14 21,1 2 3 26 27 28 29 30,,1 2 3 26 27 28 29 30
6.1,6.3,outer,130.0,40.0,GOOD,GOOD,63.860395,59.325432,7,1,8,4.3,3.7,0.6,208.604,5 6 7 9 10 12 13,21,5 6 7 9 10 12 13 21,1 2 3 26 27 28 29 30,,1 2 3 26 27 28 29 30
6.2,6.3,outer,40.0,105.0,GOOD,GOOD,59.415791,56.394935,8,0,8,5.3,5.3,0.0,64.158,1 2 3 26 27 28 29 30,,1 2 3 26 27 28 29 30,3 4 5 6 7,21,3 4 5 6 7 21
6.3,6.3,outer,40.0,70.0,GOOD,GOOD,59.506144,56.123222,8,0,8,5.3,5.3,0.0,65.061,1 2 3 26 27 28 29 30,,1 2 3 26 27 28 29 30,1 2 3 4 5 28 29 30,,1 2 3 4 5 28 29 30
6.4,6.3,outer,55.0,25.0,GOOD,GOOD,59.147642,58.634112,8,0,8,5.3,5.3,0.0,61.476,1 2 3 4 27 28 29 30,,1 2 3 4 27 28 29 30,1 25 26 27 28 29 30,,1 25 26 27 28 29 30
6.5,6.3,outer,55.0,25.0,GOOD,GOOD,65.203206,64.751331,8,0,8,5.9,5.9,0.0,62.032,1 2 3 4 27 28 29 30,,1 2 3 4 27 28 29 30,1 25 26 27 28 29 30,,1 25 26 27 28 29 30
6.6,6.3,outer,55.0,25.0,GOOD,GOOD,85.443797,64.872058,8,1,9,6.5,5.9,0.6,204.438,1 2 3 4 27 28 29 30,21,1 2 3 4 27 28 29 30 21,1 25 26 27 28 29 30,,1 25 26 27 28 29 30
6.7,6.3,outer,60.0,20.0,GOOD,GOOD,81.737124,60.392926,7,1,8,6.1,5.5,0.6,207.371,1 2 3 4 27 28 29,21,1 2 3 4 27 28 29 21,1 25 26 27 28 29,,1 25 26 27 28 29
6.8,6.3,outer,60.0,135.0,GOOD,GOOD,80.851634,58.190334,7,1,8,6.1,5.5,0.6,198.516,1 2 3 4 27 28 29,21,1 2 3 4 27 28 29 21,5 6 7 12 13,22 23,5 6 7 12 13 22 23
6.9,6.3,outer,40.0,140.0,GOOD,GOOD,77.940264,60.812332,6,1,7,5.7,5.1,0.6,209.403,1 2 26 27 28 29,21,1 2 26 27 28 29 21,5 6 7 12 13 14,22 23,5 6 7 12 13 14 22 23
7.0,6.3,outer,40.0,75.0,GOOD,GOOD,77.423423,58.294654,6,1,7,5.7,5.1,0.6,204.234,1 2 26 27 28 29,21,1 2 26 27 28 29 21,1 2 3 4 5 28 29,,1 2 3 4 5 28 29
7.1,6.3,outer,40.0,75.0,GOOD,GOOD,76.973025,58.298335,6,1,7,5.7,5.1,0.6,199.73,1 2 26 27 28 29,21,1 2 26 27 28 29 21,1 2 3 4 5 28 29,,1 2 3 4 5 28 29
7.2,6.3,outer,65.0,25.0,GOOD,GOOD,61.46829,48.715547,7,0,7,5.5,5.5,0.0,64.683,1 2 3 4 27 28 29,,1 2 3 4 27 28 29,1 26 27 28 29,,1 26 27 28 29
7.3,6.3,outer,65.0,95.0,GOOD,GOOD,61.482693,49.794069,7,0,7,5.5,5.5,0.0,64.827,1 2 3 4 27 28 29,,1 2 3 4 27 28 29,1 2 3 4 5 6 7,,1 2 3 4 5 6 7
7.4,6.3,outer,65.0,95.0,GOOD,GOOD,61.489555,49.761021,7,0,7,5.5,5.5,0.0,64.896,1 2 3 4 27 28 29,,1 2 3 4 27 28 29,1 2 3 4 5 6 7,,1 2 3 4 5 6 7
7.5,6.3,outer,70.0,120.0,GOOD,GOOD,61.488232,52.835814,7,0,7,5.5,5.5,0.0,64.882,1 2 3 4 27 28 29,,1 2 3 4 27 28 29,3 4 5 6 7,23,3 4 5 6 7 23
7.6,6.3,outer,70.0,115.0,GOOD,GOOD,74.26418,53.285107,6,1,7,5.4,4.8,0.6,202.642,1 2 3 4 27 28,22,1 2 3 4 27 28 22,3 4 5 6 7,23,3 4 5 6 7 23
7.7,6.3,outer,45.0,110.0,GOOD,GOOD,70.863889,60.77545,5,1,6,5.0,4.4,0.6,208.639,1 2 26 27 28,22,1 2 26 27 28 22,2 3 4 5 6 7,23,2 3 4 5 6 7 23
7.8,6.3,outer,50.0,110.0,GOOD,GOOD,70.754611,56.575878,5,1,6,5.0,4.4,0.6,207.546,1 2 26 27 28,22,1 2 26 27 28 22,2 3 4 5 6,23,2 3 4 5 6 23
7.9,6.3,outer,50.0,105.0,GOOD,GOOD,70.098607,54.169467,5,1,6,5.0,4.4,0.6,200.986,1 2 26 27 28,22,1 2 26 27 28 22,2 3 4 5 6,23,2 3 4 5 6 23
8.0,6.3,outer,35.0,95.0,GOOD,GOOD,62.547408,61.804851,4,1,5,4.3,3.7,0.6,195.474,1 26 27 28,22,1 26 27 28 22,1 2 3 4 5 6,23,1 2 3 4 5 6 23
8.1,6.3,outer,90.0,25.0,GOOD,GOOD,67.636449,55.072073,6,1,7,4.8,4.2,0.6,196.364,1 2 3 4 5 28,23,1 2 3 4 5 28 23,26 27 28,22,26 27 28 22
8.2,6.3,outer,95.0,130.0,GOOD,MARGINAL,62.511824,44.495444,6,1,7,4.2,3.6,0.6,205.118,1 2 3 4 5 6,23,1 2 3 4 5 6 23,3 4 5 6,24,3 4 5 6 24
8.3,6.3,outer,80.0,130.0,GOOD,MARGINAL,64.012517,44.814919,5,1,6,4.4,3.8,0.6,200.125,1 2 3 4 27,23,1 2 3 4 27 23,3 4 5 6,24,3 4 5 6 24
8.4,6.3,outer,80.0,125.0,GOOD,MARGINAL,64.757236,45.160566,5,1,6,4.4,3.8,0.6,207.572,1 2 3 4 27,23,1 2 3 4 27 23,3 4 5 6,24,3 4 5 6 24
8.5,6.3,outer,80.0,125.0,GOOD,MARGINAL,64.374116,45.536087,5,1,6,4.4,3.8,0.6,203.741,1 2 3 4 27,23,1 2 3 4 27 23,3 4 5 6,24,3 4 5 6 24
8.6,6.3,outer,80.0,120.0,GOOD,GOOD,63.534087,52.945376,5,1,6,4.4,3.8,0.6,195.341,1 2 3 4 27,23,1 2 3 4 27 23,2 3 4 5 6,24,2 3 4 5 6 24
8.7,6.3,outer,60.0,115.0,GOOD,GOOD,60.598532,48.650989,4,1,5,4.0,3.4,0.6,205.985,1 2 26 27,23,1 2 26 27 23,2 3 4 5,24,2 3 4 5 24
8.8,6.3,outer,110.0,60.0,GOOD,GOOD,56.15474,50.838496,5,1,6,3.8,3.2,0.6,181.547,1 2 3 4 5,24,1 2 3 4 5 24,1 2 26,23,1 2 26 23
8.9,6.3,outer,110.0,60.0,GOOD,GOOD,53.701785,50.03293,5,1,6,3.5,2.9,0.6,187.018,1 2 3 4 5,24,1 2 3 4 5 24,1 2 26,23,1 2 26 23
9.0,6.3,outer,105.0,65.0,GOOD,GOOD,57.292765,52.205214,5,1,6,3.8,3.2,0.6,192.928,1 2 3 4 5,24,1 2 3 4 5 24,1 2 26,23,1 2 26 23
9.1,6.3,outer,95.0,125.0,GOOD,MARGINAL,57.925572,45.044493,5,1,6,3.8,3.2,0.6,199.256,1 2 3 4 5,24,1 2 3 4 5 24,2 3 4 5,25,2 3 4 5 25
9.2,6.3,outer,95.0,125.0,GOOD,MARGINAL,57.767158,45.720563,5,1,6,3.8,3.2,0.6,197.672,1 2 3 4 5,24,1 2 3 4 5 24,2 3 4 5,25,2 3 4 5 25
9.3,6.3,outer,90.0,120.0,GOOD,GOOD,64.408113,56.528213,5,1,6,4.4,3.8,0.6,204.081,1 2 3 4 26,24,1 2 3 4 26 24,1 2 3 4 5,25,1 2 3 4 5 25
9.4,6.3,outer,100.0,240.0,GOOD,MARGINAL,56.229064,25.07106,5,1,6,3.8,3.2,0.6,182.291,1 2 3 4 5,24,1 2 3 4 5 24,23 24,,23 24
9.5,6.3,outer,90.0,120.0,GOOD,MARGINAL,51.451918,36.158543,4,1,5,3.4,2.8,0.6,174.519,1 2 3 4,24,1 2 3 4 24,1 2 3 4 5,,1 2 3 4 5
9.6,6.3,outer,90.0,120.0,GOOD,MARGINAL,50.689823,36.087163,4,1,5,3.4,2.8,0.6,166.898,1 2 3 4,24,1 2 3 4 24,1 2 3 4 5,,1 2 3 4 5
9.7,6.3,outer,85.0,115.0,GOOD,MARGINAL,45.956053,31.203436,3,1,4,3.0,2.4,0.6,159.561,1 2 3,24,1 2 3 24,1 2 3 4,,1 2 3 4
