group_key,dataset,gt_x,gt_y,gt_h,est_x,est_y,est_h,tag_id,camera_role,measured_distance_m,predicted_distance_m,distance_residual_m,distance_residual_cm,distance_weight,measured_angle_deg,predicted_angle_deg,angle_residual_deg,angle_weight,measured_yaw_deg,predicted_yaw_deg,yaw_residual_deg,yaw_weight
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.9593750000000005,3.3437500000000004,179.0625,55,rear,3.5862,3.463863190580328,0.12233680941967195,12.233680941967195,0.5,22.449,26.806853177137953,-4.35785317713794,0.2,-7.763,27.744353177137953,-35.50735317713796,0.01
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,33,rear,2.1368,2.17393413244744,-0.03713413244744013,-3.7134132447440127,0.5,16.002,11.907524915573731,4.0944750844262785,0.2,-4.072,10.501274915573731,-14.573274915573734,0.01
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,34,rear,2.1993,2.2106233680373295,-0.011323368037329473,-1.1323368037329473,0.5,-11.542,-13.369357534116432,1.8273575341164303,0.2,-2.342,-14.775607534116489,12.433607534116476,0.01
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,48,front,3.7479,3.782601297528669,-0.034701297528668906,-3.4701297528668906,1.0,41.612,42.91732003877502,-1.3053200387750223,0.5,46.414,41.51107003877502,4.90292996122497,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,49,front,3.2627,3.237060396878053,0.02563960312194702,2.563960312194702,1.0,29.891,30.35803061197592,-0.4670306119759289,0.5,30.763,28.95178061197592,1.8112193880240852,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,50,front,2.717,2.7135864939165666,0.003413506083433493,0.3413506083433493,1.0,12.712,14.54824153399187,-1.8362415339918812,0.5,10.036,13.14199153399187,-3.105991533991869,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,51,front,2.5462,2.5370044732272343,0.009195526772765472,0.9195526772765472,1.0,-11.741,-9.33944950920585,-2.4015504907941363,0.5,10.094,-10.74569950920585,20.839699509205843,0.05
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,52,front,3.0156,3.065090727648692,-0.049490727648692,-4.9490727648692,1.0,-25.819,-29.036797908494236,3.217797908494248,0.5,-38.991,-30.443047908494236,-8.54795209150575,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,32,front,1.7937,1.8386562178896897,-0.04495621788968962,-4.495621788968962,1.0,-31.406,-36.76715505271318,5.361155052713173,0.5,54.134,56.35784494728682,-2.223844947286807,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,55,front,4.075,4.079394131781943,-0.004394131781943145,-0.43941317819431447,1.0,34.103,33.81059099146472,0.2924090085352873,0.5,35.944,36.93559099146472,-0.9915909914647045,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,56,front,3.5334,3.5610459151070684,-0.027645915107068486,-2.7645915107068486,1.0,19.786,20.575390339176636,-0.7893903391766344,0.5,-26.072,23.700390339176636,-49.77239033917664,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,57,front,3.2789,3.286554356249798,-0.007654356249797711,-0.7654356249797711,1.0,1.366,4.06555021462259,-2.699550214622576,0.5,-2.228,7.19055021462259,-9.418550214622599,0.05
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,58,front,2.5898,2.5225165375117284,0.06728346248827144,6.728346248827144,1.0,-16.903,-14.757485402460588,-2.145514597539403,0.5,17.96,-11.632485402460588,29.592485402460596,0.05
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,33,front,1.2594,1.201494024381728,0.05790597561827204,5.790597561827204,1.0,14.593,19.952550133785053,-5.3595501337850635,0.5,18.717,19.952550133785053,-1.2355501337850683,0.05
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,34,front,1.2716,1.2561798798838493,0.015420120116150793,1.5420120116150793,1.0,-25.743,-25.96585147475284,0.22285147475284361,0.5,-34.006,-25.965851474752867,-8.040148525247133,0.05
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,51,rear,3.5471,3.534752521835864,0.01234747816413595,1.234747816413595,0.5,-0.695,-7.968205781077188,7.273205781077195,0.2,3.857,-7.968205781077188,11.825205781077187,0.01
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,52,rear,4.153,3.9739102771231507,0.17908972287684888,17.90897228768489,0.5,-17.404,-23.270767799266764,5.866767799266768,0.2,-2.342,-23.270767799266764,20.92876779926678,0.01
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,35,front,1.8888,1.8100991354375058,0.07870086456249425,7.8700864562494255,1.0,37.362,40.29635394601647,-2.934353946016472,0.5,-55.175,-48.14114605398356,-7.03385394601645,0.05
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,40,front,5.7227,5.6923311972751,0.030368802724900057,3.0368802724900057,1.0,3.429,5.581064642036409,-2.1520646420364073,0.5,-2.254,7.143564642036409,-9.3975646420364,0.05
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,41,front,5.5535,5.655694817820028,-0.10219481782002848,-10.219481782002848,1.0,-6.881,-4.523226225313124,-2.3577737746868763,0.5,-17.049,-2.960726225313124,-14.088273774686883,0.05
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,42,front,5.8507,5.763583520389495,0.08711647961050506,8.711647961050506,1.0,-15.286,-14.008100485529951,-1.2778995144700502,0.5,-17.635,-12.445600485529951,-5.18939951447004,0.05
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,43,front,6.1236,6.065742279194461,0.05785772080553908,5.785772080553908,1.0,-22.137,-23.459211180022237,1.3222111800222365,0.5,25.291,-21.896711180022237,47.187711180022234,0.05
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,57,rear,3.274,3.129545466596404,0.14445453340359604,14.445453340359604,0.5,16.094,2.4425266364566482,13.651473363543346,0.2,-2.342,4.005026636456648,-6.347026636456661,0.01
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.903125,3.990625,178.4375,58,rear,2.5779,2.4351100932102887,0.14278990678971137,14.278990678971137,0.5,-5.163,-18.303418880609684,13.140418880609673,0.2,-13.077,-16.740918880609684,3.6639188806096854,0.01
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.890625,4.053125,271.5625,34,rear,1.1696,1.1581572292396922,0.011442770760307752,1.1442770760307752,0.5,-14.711,-20.689922027959028,5.978922027959015,0.2,-14.951,-22.252422027959028,7.301422027959035,0.01
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.890625,4.053125,271.5625,48,front,4.5555,4.568375648845753,-0.01287564884575243,-1.287564884575243,1.0,33.304,32.9912598720293,0.3127401279706987,0.5,35.729,31.428759872029303,4.30024012797071,0.05
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.890625,4.053125,271.5625,49,front,4.1858,4.156351960661247,0.029448039338753063,2.9448039338753063,1.0,21.918,21.864528792817907,0.05347120718209908,0.5,22.977,20.302028792817907,2.6749712071820966,0.05
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.890625,4.053125,271.5625,50,front,3.7844,3.740658953655106,0.043741046344894396,4.37410463448944,1.0,7.962,9.12230390097568,-1.1603039009756912,0.5,-2.311,7.55980390097568,-9.870803900975687,0.05
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.890625,4.053125,271.5625,51,front,3.5588,3.608026318149115,-0.0492263181491146,-4.92263181491146,1.0,-9.716,-7.975809220186761,-1.740190779813247,0.5,12.752,-9.538309220186761,22.29030922018677,0.05
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,31,front,2.1613,2.150218672959308,0.011081327040692202,1.1081327040692202,1.0,-25.351,-28.191369393353853,2.8403693933538534,0.5,59.767,63.99613060664615,-4.229130606646152,0.05
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,55,front,2.6443,2.6403882097101867,0.003911790289813144,0.3911790289813144,1.0,27.86,27.990099765652076,-0.13009976565206216,0.5,28.752,30.177599765652076,-1.4255997656520663,0.05
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,56,front,2.2982,2.3031299463672537,-0.004929946367253635,-0.4929946367253635,1.0,3.023,5.479566838126914,-2.4565668381269177,0.5,2.53,7.667066838126914,-5.137066838126913,0.05
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,57,front,2.3812,2.391226714832931,-0.010026714832930939,-1.0026714832930939,1.0,-19.769,-19.528501560287737,-0.24049843971226892,0.5,-24.704,-17.341001560287737,-7.362998439712271,0.05
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,32,front,2.1818,2.2095043925046345,-0.027704392504634523,-2.7704392504634523,1.0,6.867,12.768032532128188,-5.901032532128198,0.5,-12.096,12.455532532128245,-24.55153253212825,0.05
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,33,front,2.2043,2.2110028730645497,-0.0067028730645497525,-0.6702873064549753,1.0,-17.35,-12.317631666503075,-5.032368333496919,0.5,-19.567,-12.630131666503075,-6.936868333496932,0.05
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,34,front,2.5907,2.595834692137023,-0.005134692137022778,-0.5134692137022778,1.0,-29.732,-33.47152647703069,3.7395264770306937,0.5,-45.642,-33.78402647703069,-11.857973522969303,0.05
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,51,rear,2.5502,2.50531561120203,0.044884388797969965,4.4884388797969965,0.5,22.116,9.59605784565565,12.519942154344335,0.2,-2.342,9.28355784565565,-11.625557845655663,0.01
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,52,rear,2.723,2.708186307815871,0.014813692184128868,1.4813692184128868,0.5,-2.742,-14.138670166148017,11.396670166148027,0.2,-9.59,-14.451170166148017,4.861170166148014,0.01
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,58,front,2.2575,2.1727569543766654,0.08474304562333446,8.474304562333446,1.0,40.753,41.00201849137039,-0.249018491370407,0.5,-55.787,-49.31048150862961,-6.476518491370399,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,35,front,3.2644,3.25961571816357,0.004784281836430093,0.4784281836430093,1.0,38.096,40.12553427848911,-2.029534278489109,0.5,-54.602,-47.53071572151089,-7.071284278489117,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,36,front,3.8235,3.7881363812483073,0.035363618751692805,3.5363618751692805,1.0,23.227,25.014965917018287,-1.7879659170182833,0.5,-63.594,-62.64128408298171,-0.9527159170182813,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,40,front,6.8588,6.916808478239592,-0.058008478239592876,-5.8008478239592876,1.0,9.063,11.891555621797238,-2.82855562179725,0.5,-18.669,14.235305621797238,-32.90430562179722,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,41,front,6.7233,6.740956011341039,-0.01765601134103889,-1.765601134103889,1.0,0.067,3.624235997920721,-3.5572359979207135,0.5,-2.211,5.967985997920721,-8.178985997920734,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,42,front,6.9066,6.689061750912837,0.21753824908716268,21.75382490871627,1.0,-8.116,-4.478140183868163,-3.6378598161318223,0.5,-2.1,-2.134390183868163,0.03439018386816883,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,43,front,6.8506,6.803834249756283,0.04676575024371665,4.676575024371665,1.0,-15.678,-13.094140746194,-2.583859253805997,0.5,-15.264,-10.750390746194,-4.51360925380601,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,48,front,4.4216,4.463968546312858,-0.04236854631285869,-4.236854631285869,1.0,-32.243,-42.843894333604226,10.60089433360423,0.5,56.583,49.499855666395774,7.083144333604224,0.05
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,56,rear,2.2404,2.080025992730146,0.16037400726985407,16.037400726985407,0.5,15.856,4.387584151407623,11.468415848592372,0.2,-2.342,6.731334151407623,-9.073334151407636,0.01
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,57,rear,2.4148,2.2067034297224337,0.20809657027756634,20.809657027756636,0.5,-11.274,-22.937701398623403,11.663701398623402,0.2,-2.342,-20.593951398623403,18.25195139862342,0.01
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,32,rear,2.1223,2.153444712430835,-0.031144712430835053,-3.1144712430835053,0.5,21.007,11.971070477967316,9.035929522032689,0.2,-2.342,11.18982047796726,-13.531820477967273,0.01
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,33,rear,2.1993,2.180954079051335,0.01834592094866494,1.834592094866494,0.5,-5.886,-13.611186962422522,7.7251869624225264,0.2,-6.673,-14.392436962422494,7.719436962422492,0.01
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,50,front,3.0917,3.087087754345554,0.004612245654445957,0.46122456544459567,1.0,28.825,31.002903028098245,-2.1779030280982568,0.5,31.173,30.221653028098245,0.9513469719017564,0.05
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,51,front,2.6106,2.559885141409319,0.05071485859068092,5.071485859068092,1.0,7.467,11.221454399850927,-3.754454399850914,0.5,-6.941,10.440204399850927,-17.38120439985093,0.05
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,52,front,2.7115,2.7377351291785783,-0.026235129178578287,-2.6235129178578287,1.0,-15.629,-12.224520809713113,-3.404479190286878,0.5,11.756,-13.005770809713113,24.761770809713113,0.05
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,53,front,3.2846,3.3280922836417925,-0.04349228364179236,-4.349228364179236,1.0,-27.496,-30.058826945459828,2.5628269454598183,0.5,-40.339,-30.840076945459828,-9.498923054540171,0.05
625_x8.000_y4.000_h0.0,625,8.0,4.0,0.0,7.746874999999999,4.0406249999999995,356.09375,55,front,3.2581,3.2563250322363437,0.0017749677636564876,0.17749677636564876,1.0,40.857,41.2010647456687,-0.34406474566870315,0.5,45.85,45.1073147456687,0.7426852543312918,0.05
625_x8.000_y4.000_h0.0,625,8.0,4.0,0.0,7.746874999999999,4.0406249999999995,356.09375,56,front,2.631,2.634012384540974,-0.003012384540974189,-0.3012384540974189,1.0,25.353,25.33985513654278,0.013144863457227984,0.5,28.4,29.24610513654278,-0.846105136542775,0.05
625_x8.000_y4.000_h0.0,625,8.0,4.0,0.0,7.746874999999999,4.0406249999999995,356.09375,57,front,2.3066,2.3136961270360095,-0.007096127036009481,-0.7096127036009481,1.0,0.458,2.7173965114511702,-2.259396511451172,0.5,1.854,6.62364651145117,-4.769646511451157,0.05
625_x8.000_y4.000_h0.0,625,8.0,4.0,0.0,7.746874999999999,4.0406249999999995,356.09375,58,front,1.6486,1.6435919651348687,0.00500803486513135,0.500803486513135,1.0,-24.887,-27.320409132780696,2.433409132780696,0.5,-34.513,-23.414159132780696,-11.098840867219309,0.05
625_x8.000_y4.000_h90.0,625,8.0,4.0,90.0,7.9468749999999995,3.971875,87.5,32,front,1.242,1.246336792646751,-0.00433679264675102,-0.433679264675102,1.0,15.352,17.228895418122477,-1.8768954181224728,0.5,16.296,19.72889541812242,-3.4328954181224276,0.05
625_x8.000_y4.000_h90.0,625,8.0,4.0,90.0,7.9468749999999995,3.971875,87.5,33,front,1.2847,1.2911861244649314,-0.006486124464931464,-0.6486124464931464,1.0,-25.22,-27.186808063376077,1.966808063376078,0.5,-33.808,-24.68680806337602,-9.121191936623973,0.05
625_x8.000_y4.000_h180.0,625,8.0,4.0,180.0,7.824999999999998,3.8437499999999996,175.3125,34,front,1.9322,1.8894782864079618,0.042721713592038135,4.2721713592038135,1.0,36.295,40.989469943245325,-4.694469943245338,0.5,-55.628,-44.32303005675465,-11.30496994324534,0.05
625_x8.000_y4.000_h180.0,625,8.0,4.0,180.0,7.824999999999998,3.8437499999999996,175.3125,35,front,2.7435,2.6421539929192916,0.1013460070807084,10.13460070807084,1.0,23.846,26.08370477308813,-2.237704773088126,0.5,-62.891,-59.22879522691187,-3.6622047730881206,0.05
625_x8.000_y4.000_h180.0,625,8.0,4.0,180.0,7.824999999999998,3.8437499999999996,175.3125,40,front,6.4894,6.625164484990803,-0.13576448499080307,-13.576448499080307,1.0,1.934,2.699099139569512,-0.7650991395695144,0.5,-7.945,7.386599139569512,-15.331599139569505,0.05
625_x8.000_y4.000_h180.0,625,8.0,4.0,180.0,7.824999999999998,3.8437499999999996,175.3125,57,rear,2.2409,2.2012897180296704,0.03961028197032945,3.9610281970329453,0.5,17.588,-2.9271670194926287,20.515167019492623,0.2,-2.342,1.7603329805073713,-4.102332980507384,0.01
625_x8.000_y4.000_h180.0,625,8.0,4.0,180.0,7.824999999999998,3.8437499999999996,175.3125,58,rear,1.5858,1.6478342079201205,-0.06203420792012038,-6.203420792012038,0.5,-16.49,-35.83696363631515,19.346963636315138,0.2,-17.468,-31.149463636315147,13.681463636315158,0.01
625_x8.000_y4.000_h270.0,625,8.0,4.0,270.0,8.090625000000003,4.003125,266.40625,51,front,3.557,3.5586965081491253,-0.0016965081491253642,-0.16965081491253642,1.0,3.915,6.066642099761623,-2.151642099761631,0.5,-2.26,9.660392099761623,-11.920392099761614,0.05
625_x8.000_y4.000_h270.0,625,8.0,4.0,270.0,8.090625000000003,4.003125,266.40625,53,front,4.1551,4.157242955577259,-0.002142955577259187,-0.21429555772591868,1.0,-23.718,-25.824217347003014,2.1062173470030245,0.5,27.982,-22.230467347003014,50.21246734700301,0.05
625_x9.000_y3.000_h0.0,625,9.0,3.0,0.0,8.721875,3.04375,357.96875,55,front,1.8567,1.8632154730278248,-0.006515473027824736,-0.6515473027824736,1.0,41.577,42.72175598749038,-1.1447559874903845,0.5,46.439,44.75300598749038,1.6859940125096102,0.05
625_x9.000_y3.000_h0.0,625,9.0,3.0,0.0,8.721875,3.04375,357.96875,56,front,1.3536,1.3549534236286707,-0.0013534236286707468,-0.13534236286707468,1.0,7.705,10.405302393023419,-2.7003023930234065,0.5,8.52,12.436552393023419,-3.9165523930234087,0.05
625_x9.000_y3.000_h0.0,625,9.0,3.0,0.0,8.721875,3.04375,357.96875,57,front,1.4977,1.5103064793199463,-0.012606479319946295,-1.2606479319946295,1.0,-27.214,-30.857390716776763,3.6433907167767643,0.5,-39.148,-28.826140716776763,-10.321859283223233,0.05
625_x9.000_y3.000_h90.0,625,9.0,3.0,90.0,8.83125,2.965625,90.0,31,front,1.3935,1.3428614795000258,0.05063852049997419,5.063852049997419,1.0,41.967,43.17062827786319,-1.2036282778631744,0.5,48.292,43.170628277863216,5.121371722136786,0.05
625_x9.000_y3.000_h90.0,625,9.0,3.0,90.0,8.83125,2.965625,90.0,32,front,2.2276,2.2276505455580327,-5.05455580328551e-05,-0.00505455580328551,1.0,-18.957,-11.949923642807619,-7.007076357192375,0.5,-22.368,-11.949923642807562,-10.418076357192433,0.05
625_x9.000_y3.000_h90.0,625,9.0,3.0,90.0,8.83125,2.965625,90.0,33,front,2.597,2.6018506784834905,-0.0048506784834905226,-0.48506784834905226,1.0,-30.405,-33.10983827884971,2.7048382788497065,0.5,-46.921,-33.10983827884968,-13.811161721150313,0.05
625_x9.000_y3.000_h90.0,625,9.0,3.0,90.0,8.83125,2.965625,90.0,52,rear,2.6632,2.613714206474189,0.04948579352581062,4.948579352581062,0.5,18.551,5.736495386871184,12.814504613128804,0.2,-2.342,5.736495386871184,-8.078495386871197,0.01
625_x9.000_y3.000_h90.0,625,9.0,3.0,90.0,8.83125,2.965625,90.0,53,rear,2.9769,2.9110847554004673,0.06581524459953281,6.581524459953281,0.5,-5.283,-16.540181340950653,11.257181340950638,0.2,1.614,-16.540181340950653,18.154181340950657,0.01
625_x9.000_y3.000_h90.0,625,9.0,3.0,90.0,8.83125,2.965625,90.0,58,front,1.7561,1.7366676288584986,0.019432371141501426,1.9432371141501426,1.0,14.245,16.002043051888734,-1.7570430518887292,0.5,-71.243,-73.99795694811127,2.7549569481112712,0.05
625_x9.000_y3.000_h180.0,625,9.0,3.0,180.0,8.975,3.0781250000000004,180.9375,34,front,3.3052,3.256855788370597,0.048344211629403055,4.8344211629403055,1.0,39.316,41.61393815785172,-2.2979381578517177,0.5,-54.713,-49.32356184214825,-5.3894381578517425,0.05
625_x9.000_y3.000_h180.0,625,9.0,3.0,180.0,8.975,3.0781250000000004,180.9375,56,rear,1.1911,1.1004516840058238,0.09064831599417622,9.064831599417623,0.5,23.11,18.352351763598392,4.7576482364016215,0.2,-2.342,17.414851763598335,-19.75685176359832,0.01
625_x9.000_y3.000_h270.0,625,9.0,3.0,270.0,8.940624999999999,3.028125,271.25,32,rear,2.205,2.172719025909574,0.032280974090426184,3.2280974090426184,0.5,-5.065,-13.931568160242733,8.866568160242736,0.2,-12.999,-15.181568160242705,2.1825681602427096,0.01
625_x9.000_y3.000_h270.0,625,9.0,3.0,270.0,8.940624999999999,3.028125,271.25,51,front,2.9696,2.9196890039162344,0.04991099608376537,4.991099608376537,1.0,30.765,31.068441636170178,-0.3034416361701915,0.5,30.69,29.818441636170178,0.8715583638298199,0.05
625_x9.000_y3.000_h270.0,625,9.0,3.0,270.0,8.940624999999999,3.028125,271.25,52,front,2.7016,2.7087790049763107,-0.007179004976310743,-0.7179004976310743,1.0,7.199,9.139705484483898,-1.9407054844838854,0.5,0.014,7.889705484483898,-7.875705484483888,0.05
625_x9.000_y3.000_h270.0,625,9.0,3.0,270.0,8.940624999999999,3.028125,271.25,53,front,2.9077,2.9615364368379535,-0.05383643683795336,-5.383643683795336,1.0,-14.796,-12.78419125060907,-2.011808749390923,0.5,-19.27,-14.03419125060907,-5.235808749390941,0.05
625_x9.000_y3.000_h270.0,625,9.0,3.0,270.0,8.940624999999999,3.028125,271.25,54,front,2.6258,2.589362623226969,0.03643737677303083,3.6437376773030827,1.0,-27.118,-27.82155309721645,0.7035530972164565,0.5,59.193,60.92844690278355,-1.7354469027835648,0.05
625_x9.000_y4.000_h0.0,625,9.0,4.0,0.0,8.715625000000003,4.024999999999999,356.40625,56,front,1.8428,1.8396660672957272,0.003133932704272757,0.3133932704272757,1.0,40.745,40.13036100978775,0.6146389902122564,0.5,46.339,43.72411100978775,2.6148889902122505,0.05
625_x9.000_y4.000_h0.0,625,9.0,4.0,0.0,8.715625000000003,4.024999999999999,356.40625,57,front,1.3516,1.3530721046708332,-0.001472104670833252,-0.1472104670833252,1.0,6.372,7.120565864023661,-0.7485658640236466,0.5,6.694,10.71431586402366,-4.020315864023672,0.05
625_x9.000_y4.000_h90.0,625,9.0,4.0,90.0,8.784375,3.928125,85.625,32,front,1.3089,1.2870027946609668,0.021897205339033166,2.1897205339033166,1.0,-26.658,-23.354448831167417,-3.3035511688325983,0.5,-36.631,-18.979448831167474,-17.651551168832526,0.05
625_x9.000_y4.000_h90.0,625,9.0,4.0,90.0,8.784375,3.928125,85.625,58,front,0.8841,0.8785143496401796,0.005585650359820393,0.5585650359820393,1.0,35.42,32.03329561870126,3.3867043812987276,0.5,-55.98,-53.59170438129877,-2.388295618701221,0.05
625_x9.000_y4.000_h180.0,625,9.0,4.0,180.0,8.753125,3.721875,170.9375,33,front,1.9644,1.9545724265249862,0.009827573475013729,0.9827573475013729,1.0,35.109,39.68467675270131,-4.575676752701298,0.5,-54.857,-41.25282324729869,-13.604176752701306,0.05
625_x9.000_y4.000_h180.0,625,9.0,4.0,180.0,8.753125,3.721875,170.9375,34,front,2.779,2.686349114276091,0.09265088572390878,9.265088572390878,1.0,22.641,24.099678860290794,-1.458678860290803,0.5,-62.709,-56.837821139709206,-5.871178860290797,0.05
625_x9.000_y4.000_h180.0,625,9.0,4.0,180.0,8.753125,3.721875,170.9375,40,front,7.4125,7.561218888548797,-0.14871888854879778,-14.871888854879778,1.0,0.291,-1.6960425324003268,1.9870425324003236,0.5,-2.214,7.366457467599673,-9.580457467599672,0.05
625_x9.000_y4.000_h180.0,625,9.0,4.0,180.0,8.753125,3.721875,170.9375,57,rear,1.1804,1.2742217245582597,-0.09382172455825977,-9.382172455825977,0.5,21.06,-11.758643100172776,32.81864310017278,0.2,-2.342,-2.696143100172776,0.35414310017276307,0.01
625_x9.000_y4.000_h270.0,625,9.0,4.0,270.0,8.909375,4.01875,269.53125,50,front,4.4872,4.448725371324444,0.038474628675555955,3.8474628675555955,1.0,34.397,33.86169417303438,0.5353058269656117,0.5,37.278,34.33044417303438,2.947555826965612,0.05
625_x9.000_y4.000_h270.0,625,9.0,4.0,270.0,8.909375,4.01875,269.53125,51,front,3.7775,3.7987070558170126,-0.021207055817012765,-2.1207055817012765,1.0,21.902,21.464639257213406,0.4373607427866091,0.5,23.6,21.933389257213406,1.6666107427865882,0.05
625_x9.000_y4.000_h270.0,625,9.0,4.0,270.0,8.909375,4.01875,269.53125,52,front,3.6698,3.6893526217331494,-0.019552621733149422,-1.9552621733149422,1.0,3.655,4.80219974366878,-1.1471997436687786,0.5,3.888,5.27094974366878,-1.3829497436687745,0.05
625_x9.000_y4.000_h270.0,625,9.0,4.0,270.0,8.909375,4.01875,269.53125,53,front,3.9027,3.9360756961177588,-0.033375696117758924,-3.3375696117758924,1.0,-12.662,-11.469288492472401,-1.192711507527605,0.5,9.14,-11.000538492472401,20.140538492472388,0.05
625_x9.000_y4.000_h270.0,625,9.0,4.0,270.0,8.909375,4.01875,269.53125,55,front,2.5722,2.5314633815753917,0.040736618424608295,4.0736618424608295,1.0,-27.005,-28.53605748794064,1.5310574879406431,0.5,56.965,61.93269251205936,-4.967692512059358,0.05
