sample_uid,gt_x_m,gt_y_m,gt_heading_deg,observation_count,success,failure_reason,estimated_x_m,estimated_y_m,estimated_heading_deg,position_error_m,signed_heading_error_deg,abs_heading_error_deg,within_5cm,within_10cm,within_20cm,within_5deg,within_10deg,within_20deg,within_10cm_10deg,within_20cm_20deg,iterations,runtime_ms,objective_value,tag_count_input,tag_count_used,tag_count_rejected,tags_input,tags_used,tags_rejected
main29_s026,9.0,1.0,45.0,3,True,,8.968841279500708,1.011306596924436,45.9477795818154,0.033146719251905626,0.9477795818153822,0.9477795818153822,True,True,True,True,True,True,True,True,95,12.251499996636994,2.585042257401927,3,3,0,31;55;56,31;55;56,
main29_s027,9.0,2.0,85.0,3,True,,8.993155774339913,2.0375864087961784,88.21304711827598,0.03820447030230401,3.2130471182759948,3.2130471182759948,True,True,True,True,True,True,True,True,88,11.238899998716079,1.6520733212184644,3,3,0,31;32;33,31;32;33,
main29_s028,9.0,3.0,295.0,4,True,,8.981649713906624,3.005425311753122,293.51684308770757,0.01913549077832418,-1.4831569122924293,1.4831569122924293,True,True,True,True,True,True,True,True,60,8.510699997714255,2.339677391147836,4,4,0,53;54;55;32,53;54;55;32,
main29_s029,9.0,4.0,245.0,5,True,,9.04893208870688,4.0275553073412915,246.213675814474,0.05615731713580232,1.2136758144739872,1.2136758144739872,False,True,True,True,True,True,True,True,59,8.527200006938074,5.874386042214918,5,5,0,49;50;51;53;58,49;50;51;53;58,
repeat10_s001,2.0,1.0,60.0,4,True,,1.9728095515051232,1.0206428867487416,60.51433091350385,0.034138676932094505,0.5143309135038407,0.5143309135038407,True,True,True,True,True,True,True,True,72,9.256099998310674,2.718088161820137,4,4,0,37;38;39;45,37;38;39;45,
repeat10_s002,2.0,4.0,290.0,5,True,,2.0046100164575966,3.976397280632891,288.3453914918274,0.024048713339008574,-1.6546085081726005,1.6546085081726005,True,True,True,True,True,True,True,True,64,9.510200005024672,1.6145394588511262,5,5,0,45;46;47;48;39,45;46;47;48;39,
repeat10_s003,4.0,3.0,250.0,4,True,,3.943258445401176,2.9706137453271744,251.38802131881104,0.06389957732244776,1.3880213188110417,1.3880213188110417,False,True,True,True,True,True,True,True,59,8.01579999824753,1.887958851593138,4,4,0,45;46;48;35,45;46;48;35,
repeat10_s004,4.0,4.0,220.0,5,True,,4.038706946874353,3.9743094336224356,218.41896351150464,0.04645678569524583,-1.5810364884953572,1.5810364884953572,True,True,True,True,True,True,True,True,61,9.582599996065255,3.6106677219517738,5,5,0,42;43;45;46;35,42;43;45;46;35,
repeat10_s005,5.0,1.0,115.0,7,True,,4.9408538871265595,1.0421583916200652,115.54818907362782,0.0726332751019018,0.5481890736278388,0.5481890736278388,False,True,True,True,True,True,True,True,72,12.108099996112287,8.395171309617632,7,7,0,36;37;38;39;40;41;49,36;37;38;39;40;41;49,
repeat10_s006,5.0,2.0,115.0,6,True,,4.993750669450478,2.022575729841995,114.88352364389189,0.023424724335964778,-0.1164763561081088,0.1164763561081088,True,True,True,True,True,True,True,True,67,9.237800004484598,0.6799272573724762,6,5,1,36;37;38;39;40;49,36;37;38;39;49,40
repeat10_s007,6.0,2.0,65.0,5,True,,6.028852413126865,2.0062790911245703,64.77250406640212,0.029527761997718997,-0.22749593359787923,0.22749593359787923,True,True,True,True,True,True,True,True,119,16.555299996980466,4.376287071572716,5,5,0,32;33;34;35;58,32;33;34;35;58,
repeat10_s008,6.0,4.0,260.0,6,True,,5.984649711602956,3.996068569702861,260.25035896597467,0.015845740691229262,0.25035896597466945,0.25035896597466945,True,True,True,True,True,True,True,True,65,9.15779999922961,1.278203559951572,6,5,1,47;48;49;50;51;34,47;48;49;50;34,51
repeat10_s009,7.0,1.0,25.0,4,True,,7.048640432580997,0.9940406857655338,25.138007083731267,0.04900413357882768,0.13800708373128145,0.13800708373128145,True,True,True,True,True,True,True,True,92,13.114100001985207,2.1808510840727506,4,4,0,31;55;56;57,31;55;56;57,
repeat10_s010,9.0,4.0,245.0,5,True,,9.018196700147175,3.977576624532256,244.38270268375268,0.028877805727126022,-0.617297316247317,0.617297316247317,True,True,True,True,True,True,True,True,63,8.841000002576038,5.51508283092833,5,5,0,50;51;52;53;58,50;51;52;53;58,
