group_key,dataset,gt_x,gt_y,gt_h,est_x,est_y,est_h,tag_id,camera_role,measured_distance_m,predicted_distance_m,distance_residual_m,distance_residual_cm,distance_weight,measured_angle_deg,predicted_angle_deg,angle_residual_deg,angle_weight
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.971875000000001,3.965625,177.5,38,front,2.587,2.59765305523629,-0.010653055236289788,-1.0653055236289788,1.0,25.2,25.81150522216231,-0.6115052221623216,0.5
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.971875000000001,3.965625,177.5,40,front,3.743,3.78831594200229,-0.045315942002289944,-4.531594200228994,1.0,6.5,8.64072155646997,-2.1407215564699698,0.5
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.971875000000001,3.965625,177.5,41,front,3.8,3.72657829772016,0.0734217022798398,7.34217022798398,1.0,-9.2,-6.6244050207860425,-2.575594979213946,0.5
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.971875000000001,3.965625,177.5,42,front,3.9,3.892409850093647,0.007590149906353094,0.7590149906353094,1.0,-20.7,-20.73546487469045,0.035464874690461556,0.5
624_x5.000_y4.000_h180.0,624,5.0,4.0,180.0,4.971875000000001,3.965625,177.5,43,front,4.276,4.321576510530438,-0.045576510530437986,-4.557651053043799,1.0,-28.2,-33.68962664236852,5.489626642368535,0.5
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,46,front,4.48,4.494967495079647,-0.014967495079647009,-1.4967495079647009,1.0,30.0,29.129473400785514,0.8705265992144859,0.5
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,47,front,4.085,4.071663613474469,0.013336386525531374,1.3336386525531374,1.0,17.9,17.870824271482178,0.029175728517827793,0.5
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,48,front,3.851,3.8352416933894973,0.015758306610502704,1.5758306610502704,1.0,3.1,4.499740586231496,-1.399740586231502,0.5
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,49,front,3.809,3.82570132736241,-0.016701327362409923,-1.6701327362409923,1.0,-10.9,-9.595481233226963,-1.3045187667730431,0.5
624_x5.000_y4.000_h270.0,624,5.0,4.0,270.0,5.021875000000001,3.9562500000000003,266.875,50,front,3.867,3.8664219677711738,0.0005780322288262418,0.05780322288262418,1.0,-22.1,-24.053930588574133,1.9539305885741385,0.5
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,51,front,2.1544,2.1735858541065984,-0.019185854106598565,-1.9185854106598565,1.0,41.42,39.94186418183182,1.478135818168198,0.5
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,55,front,4.2429,4.190857257532267,0.05204274246773277,5.204274246773277,1.0,-3.432,-0.7601442607504509,-2.671855739249537,0.5
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,56,front,4.2362,4.263923361681106,-0.027723361681105452,-2.772336168110545,1.0,-15.912,-14.583176351703742,-1.3288236482962645,0.5
625_x6.000_y2.000_h0.0,625,6.0,2.0,0.0,5.859375,1.9406250000000003,356.40625,57,front,4.556,4.569420129028292,-0.013420129028292038,-1.3420129028292038,1.0,-24.683,-27.24109714526719,2.5580971452671974,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,32,front,3.9265,3.936293279921584,-0.009793279921584297,-0.9793279921584297,1.0,35.876,38.34248182664217,-2.466481826642166,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,33,front,3.4443,3.4340141075851807,0.010285892414819475,1.0285892414819475,1.0,22.887,25.566524184084926,-2.6795241840849258,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,34,front,3.1647,3.151777434501405,0.012922565498594718,1.2922565498594718,1.0,5.137,9.533965542829776,-4.396965542829776,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,35,front,3.1273,3.147826408979872,-0.020526408979872013,-2.0526408979872013,1.0,-12.235,-7.8128310771128895,-4.422168922887124,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,36,front,2.9847,3.0106820151192224,-0.025982015119222268,-2.598201511922227,1.0,-26.126,-27.557725493462613,1.4317254934626078,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,37,front,3.8665,3.9142520755628643,-0.04775207556286443,-4.775207556286443,1.0,-30.398,-36.673320008382746,6.275320008382749,0.5
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,49,rear,1.8809,1.9259221445820147,-0.0450221445820147,-4.50221445820147,0.5,24.856,16.0829496172434,8.773050382756594,0.2
625_x6.000_y2.000_h90.0,625,6.0,2.0,90.0,5.9625,2.0312500000000004,90.625,50,rear,1.6707,1.7225257642038243,-0.05182576420382423,-5.182576420382423,0.5,-7.479,-14.060464419010941,6.581464419010928,0.2
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,38,front,4.5996,4.561049095034936,0.03855090496506364,3.8550904965063637,1.0,43.705,46.06201303270561,-2.357013032705595,0.5
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,40,front,5.3612,5.391639593721596,-0.03043959372159577,-3.043959372159577,1.0,30.697,31.384307957153055,-0.6873079571530525,0.5
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,41,front,4.9928,4.960390883600552,0.03240911639944777,3.240911639944777,1.0,20.074,21.375662062026294,-1.3016620620262813,0.5
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,42,front,4.7263,4.693758368584381,0.0325416314156195,3.25416314156195,1.0,8.007,10.529795840219492,-2.522795840219487,0.5
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,44,front,4.7605,4.7960187708222035,-0.035518770822203116,-3.5518770822203116,1.0,-16.037,-14.267277129520295,-1.7697228704797112,0.5
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,47,front,2.9821,2.953711854901338,0.028388145098662054,2.8388145098662054,1.0,-30.125,-38.28797802426328,8.162978024263282,0.5
625_x6.000_y2.000_h180.0,625,6.0,2.0,180.0,5.903125,1.9687500000000002,180.9375,54,rear,4.6613,4.40588874756027,0.25541125243973006,25.541125243973006,0.5,18.963,17.554679837706715,1.408320162293279,0.2
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,6.009375000000001,1.9531250000000002,262.5,33,rear,3.5008,3.463998453941962,0.03680154605803798,3.680154605803798,0.5,19.14,16.17270948795857,2.9672905120414157,0.2
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,6.009375000000001,1.9531250000000002,262.5,34,rear,3.2293,3.2016372468772896,0.02766275312271027,2.766275312271027,0.5,2.289,0.23359709040826715,2.05540290959172,0.2
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,6.009375000000001,1.9531250000000002,262.5,35,rear,3.2967,3.214715157363612,0.08198484263638806,8.198484263638806,0.5,-16.628,-16.793754984995303,0.16575498499531705,0.2
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,6.009375000000001,1.9531250000000002,262.5,48,front,2.3498,2.33700555620836,0.012794443791640298,1.2794443791640298,1.0,31.943,32.18063277768289,-0.23763277768287594,0.5
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,6.009375000000001,1.9531250000000002,262.5,49,front,1.9211,1.8814532622481734,0.03964673775182659,3.964673775182659,1.0,7.428,9.567278956664893,-2.1392789566648958,0.5
625_x6.000_y2.000_h270.0,625,6.0,2.0,270.0,6.009375000000001,1.9531250000000002,262.5,50,front,1.6766,1.6570538804498784,0.019546119550121643,1.9546119550121643,1.0,-20.982,-21.390494313715635,0.4084943137156358,0.5
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,33,front,1.7987,1.8777817451963228,-0.07908174519632283,-7.908174519632283,1.0,-31.527,-37.18464086801134,5.657640868011356,0.5
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,36,rear,1.5243,1.3864620124568738,0.13783798754312615,13.783798754312615,0.5,28.312,26.933557269734223,1.378442730265789,0.2
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,40,rear,4.8115,4.60595995936602,0.2055400406339798,20.55400406339798,0.5,9.035,6.649702380769128,2.385297619230869,0.2
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,55,front,4.8328,4.821320733929996,0.011479266070003824,1.1479266070003824,1.0,27.748,28.365979665765167,-0.6179796657651764,0.5
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,56,front,4.4323,4.412674291822564,0.019625708177435364,1.9625708177435364,1.0,14.978,16.7369631762121,-1.7589631762120916,0.5
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,57,front,4.2661,4.216521693528952,0.049578306471047995,4.9578306471047995,1.0,0.371,3.411226437658229,-3.0402264376582195,0.5
625_x6.000_y4.000_h0.0,625,6.0,4.0,0.0,5.840624999999999,4.090624999999999,359.0625,58,front,3.5688,3.4667473035433676,0.1020526964566324,10.20526964566324,1.0,-13.621,-10.908645011591489,-2.7123549884085207,0.5
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,34,front,1.2445,1.1916976172584617,0.052802382741538256,5.280238274153826,1.0,22.064,22.864392284960246,-0.8003922849602532,0.5
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,35,front,1.2415,1.231818474017719,0.009681525982281114,0.9681525982281114,1.0,-22.088,-23.255798022168392,1.1677980221683981,0.5
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,48,rear,4.2206,4.145335873754774,0.07526412624522649,7.526412624522649,0.5,23.022,23.553722942602775,-0.5317229426027836,0.2
625_x6.000_y4.000_h90.0,625,6.0,4.0,90.0,6.028125,4.031249999999999,92.03125,49,rear,3.9523,3.8997867661214936,0.05251323387850659,5.251323387850659,0.5,9.714,10.595996786514434,-0.8819967865144349,0.2
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,36,front,1.5854,1.5661506020028555,0.019249397997144424,1.9249397997144424,1.0,26.746,27.451442643356643,-0.7054426433566334,0.5
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,40,front,4.744,4.762774923587415,-0.01877492358741506,-1.877492358741506,1.0,6.106,7.016898978356835,-0.9108989783568404,0.5
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,41,front,4.7235,4.715646746841732,0.00785325315826757,0.785325315826757,1.0,-6.53,-5.0820135807126405,-1.4479864192873606,0.5
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,42,front,4.7903,4.845364543153485,-0.055064543153484635,-5.5064543153484635,1.0,-16.544,-16.383298943356436,-0.1607010566435747,0.5
625_x6.000_y4.000_h180.0,625,6.0,4.0,180.0,5.9625,3.975,178.28125,43,front,5.2388,5.198107618129872,0.04069238187012836,4.069238187012836,1.0,-24.057,-27.32634529441836,3.269345294418372,0.5
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.068749999999999,3.9499999999999997,265.9375,48,front,4.0905,4.101297778819337,-0.01079777881933719,-1.079777881933719,1.0,18.154,18.216224114997004,-0.06222411499700797,0.5
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.068749999999999,3.9499999999999997,265.9375,49,front,3.8318,3.8446220624097043,-0.012822062409704404,-1.2822062409704404,1.0,3.632,5.140078661634732,-1.5080786616347268,0.5
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.068749999999999,3.9499999999999997,265.9375,50,front,3.6665,3.620682884479896,0.045817115520104146,4.581711552010415,1.0,-10.893,-9.373654241603958,-1.5193457583960424,0.5
625_x6.000_y4.000_h270.0,625,6.0,4.0,270.0,6.068749999999999,3.9499999999999997,265.9375,51,front,3.7092,3.7375155330362664,-0.028315533036266327,-2.8315533036266327,1.0,-23.663,-26.477257927785843,2.8142579277858317,0.5
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,6.778124999999999,3.075,0.3125,55,front,3.5449,3.5330312252649545,0.011868774735045662,1.1868774735045662,1.0,20.97,22.694371798876546,-1.7243717988765468,0.5
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,6.778124999999999,3.075,0.3125,57,front,3.3048,3.3399230129790913,-0.03512301297909115,-3.512301297909115,1.0,-14.549,-11.692603314176665,-2.8563966858233414,0.5
625_x7.000_y3.000_h0.0,625,7.0,3.0,0.0,6.778124999999999,3.075,0.3125,58,front,2.9768,2.956716080798003,0.020083919201996814,2.0083919201996814,1.0,-28.278,-32.78823035550485,4.510230355504859,0.5
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,32,front,2.576,2.563890281586172,0.01210971841382813,1.210971841382813,1.0,32.426,32.188787076184155,0.23721292381583226,0.5
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,33,front,2.1993,2.1843362675522373,0.014963732447762723,1.4963732447762723,1.0,9.288,10.714482242229451,-1.42648224222944,0.5
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,34,front,2.1857,2.193699269151553,-0.007999269151552912,-0.7999269151552912,1.0,-15.866,-14.617427266121524,-1.2485727338784613,0.5
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,50,rear,2.6911,2.7006142529076715,-0.009514252907671494,-0.9514252907671494,0.5,14.135,10.304781409667498,3.8302185903324926,0.2
625_x7.000_y3.000_h90.0,625,7.0,3.0,90.0,6.949999999999999,3.0093750000000004,88.59375,51,rear,2.5931,2.5525694030314288,0.04053059696857142,4.053059696857142,0.5,-11.581,-13.661816857005135,2.0808168570051464,0.2
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.9593750000000005,3.3437500000000004,179.0625,40,front,5.9548,5.863186168211398,0.09161383178860127,9.161383178860127,1.0,13.184,12.428036016840508,0.7559639831594893,0.5
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.9593750000000005,3.3437500000000004,179.0625,41,front,5.6912,5.715439776043867,-0.024239776043867067,-2.4239776043867067,1.0,2.612,2.6270903253588926,-0.015090325358897871,0.5
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.9593750000000005,3.3437500000000004,179.0625,43,front,5.8958,5.9092552091047175,-0.013455209104717092,-1.3455209104717092,1.0,-16.083,-16.794707491289955,0.7117074912899568,0.5
625_x7.000_y3.000_h180.0,625,7.0,3.0,180.0,6.9593750000000005,3.3437500000000004,179.0625,55,rear,3.5862,3.463863190580328,0.12233680941967195,12.233680941967195,0.5,22.449,26.806853177137953,-4.35785317713794,0.2
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,33,rear,2.1368,2.17393413244744,-0.03713413244744013,-3.7134132447440127,0.5,16.002,11.907524915573731,4.0944750844262785,0.2
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,34,rear,2.1993,2.2106233680373295,-0.011323368037329473,-1.1323368037329473,0.5,-11.542,-13.369357534116432,1.8273575341164303,0.2
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,48,front,3.7479,3.782601297528669,-0.034701297528668906,-3.4701297528668906,1.0,41.612,42.91732003877502,-1.3053200387750223,0.5
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,49,front,3.2627,3.237060396878053,0.02563960312194702,2.563960312194702,1.0,29.891,30.35803061197592,-0.4670306119759289,0.5
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,50,front,2.717,2.7135864939165666,0.003413506083433493,0.3413506083433493,1.0,12.712,14.54824153399187,-1.8362415339918812,0.5
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,51,front,2.5462,2.5370044732272343,0.009195526772765472,0.9195526772765472,1.0,-11.741,-9.33944950920585,-2.4015504907941363,0.5
625_x7.000_y3.000_h270.0,625,7.0,3.0,270.0,7.015625,2.9875000000000003,271.40625,52,front,3.0156,3.065090727648692,-0.049490727648692,-4.9490727648692,1.0,-25.819,-29.036797908494236,3.217797908494248,0.5
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,32,front,1.7937,1.8386562178896897,-0.04495621788968962,-4.495621788968962,1.0,-31.406,-36.76715505271318,5.361155052713173,0.5
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,55,front,4.075,4.079394131781943,-0.004394131781943145,-0.43941317819431447,1.0,34.103,33.81059099146472,0.2924090085352873,0.5
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,56,front,3.5334,3.5610459151070684,-0.027645915107068486,-2.7645915107068486,1.0,19.786,20.575390339176636,-0.7893903391766344,0.5
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,57,front,3.2789,3.286554356249798,-0.007654356249797711,-0.7654356249797711,1.0,1.366,4.06555021462259,-2.699550214622576,0.5
625_x7.000_y4.000_h0.0,625,7.0,4.0,0.0,6.784375,4.184375,356.875,58,front,2.5898,2.5225165375117284,0.06728346248827144,6.728346248827144,1.0,-16.903,-14.757485402460588,-2.145514597539403,0.5
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,33,front,1.2594,1.201494024381728,0.05790597561827204,5.790597561827204,1.0,14.593,19.952550133785053,-5.3595501337850635,0.5
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,34,front,1.2716,1.2561798798838493,0.015420120116150793,1.5420120116150793,1.0,-25.743,-25.96585147475284,0.22285147475284361,0.5
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,51,rear,3.5471,3.534752521835864,0.01234747816413595,1.234747816413595,0.5,-0.695,-7.968205781077188,7.273205781077195,0.2
625_x7.000_y4.000_h90.0,625,7.0,4.0,90.0,7.000000000000001,4.015625,90.0,52,rear,4.153,3.9739102771231507,0.17908972287684888,17.90897228768489,0.5,-17.404,-23.270767799266764,5.866767799266768,0.2
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,35,front,1.8888,1.8077728664497572,0.08102713355024282,8.102713355024282,1.0,37.362,40.362445904890535,-3.0004459048905403,0.5
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,40,front,5.7227,5.689230467825305,0.03346953217469473,3.3469532174694727,1.0,3.429,5.584978325716378,-2.155978325716376,0.5
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,41,front,5.5535,5.652573991455281,-0.09907399145528117,-9.907399145528117,1.0,-6.881,-4.524862321077677,-2.356137678922323,0.5
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,42,front,5.8507,5.760531993927795,0.09016800607220521,9.016800607220521,1.0,-15.286,-14.01479906434011,-1.2712009356598912,0.5
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,43,front,6.1236,6.062842836010808,0.06075716398919173,6.075716398919173,1.0,-22.137,-23.470224770789088,1.3332247707890872,0.5
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,57,rear,3.274,3.1326628427205163,0.1413371572794837,14.13371572794837,0.5,16.094,2.4385346593035138,13.65546534069648,0.2
625_x7.000_y4.000_h180.0,625,7.0,4.0,180.0,6.9,3.990625,178.4375,58,rear,2.5779,2.4381028125824193,0.13979718741758074,13.979718741758074,0.5,-5.163,-18.282265478441218,13.119265478441207,0.2
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.8875,4.053125,271.5625,34,rear,1.1696,1.1569774451578514,0.012622554842148581,1.2622554842148581,0.5,-14.711,-20.546691322173956,5.835691322173943,0.2
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.8875,4.053125,271.5625,48,front,4.5555,4.566746933559677,-0.011246933559676542,-1.1246933559676542,1.0,33.304,32.95780480034304,0.346195199656961,0.5
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.8875,4.053125,271.5625,49,front,4.1858,4.155268716593724,0.03053128340627609,3.053128340627609,1.0,21.918,21.824115959563528,0.09388404043647824,0.5
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.8875,4.053125,271.5625,50,front,3.7844,3.740249108518037,0.04415089148196305,4.415089148196305,1.0,7.962,9.074849027228822,-1.1128490272288332,0.5
625_x7.000_y4.000_h270.0,625,7.0,4.0,270.0,6.8875,4.053125,271.5625,51,front,3.5588,3.6085454685602225,-0.04974546856022233,-4.974546856022233,1.0,-9.716,-8.02474139577464,-1.691258604225368,0.5
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,31,front,2.1613,2.150218672959308,0.011081327040692202,1.1081327040692202,1.0,-25.351,-28.191369393353853,2.8403693933538534,0.5
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,55,front,2.6443,2.6403882097101867,0.003911790289813144,0.3911790289813144,1.0,27.86,27.990099765652076,-0.13009976565206216,0.5
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,56,front,2.2982,2.3031299463672537,-0.004929946367253635,-0.4929946367253635,1.0,3.023,5.479566838126914,-2.4565668381269177,0.5
625_x8.000_y3.000_h0.0,625,8.0,3.0,0.0,7.762499999999999,3.059375,357.8125,57,front,2.3812,2.391226714832931,-0.010026714832930939,-1.0026714832930939,1.0,-19.769,-19.528501560287737,-0.24049843971226892,0.5
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,32,front,2.1818,2.2095043925046345,-0.027704392504634523,-2.7704392504634523,1.0,6.867,12.768032532128188,-5.901032532128198,0.5
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,33,front,2.2043,2.2110028730645497,-0.0067028730645497525,-0.6702873064549753,1.0,-17.35,-12.317631666503075,-5.032368333496919,0.5
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,34,front,2.5907,2.595834692137023,-0.005134692137022778,-0.5134692137022778,1.0,-29.732,-33.47152647703069,3.7395264770306937,0.5
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,51,rear,2.5502,2.50531561120203,0.044884388797969965,4.4884388797969965,0.5,22.116,9.59605784565565,12.519942154344335,0.2
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,52,rear,2.723,2.708186307815871,0.014813692184128868,1.4813692184128868,0.5,-2.742,-14.138670166148017,11.396670166148027,0.2
625_x8.000_y3.000_h90.0,625,8.0,3.0,90.0,7.893749999999999,2.9875000000000003,90.3125,58,front,2.2575,2.1727569543766654,0.08474304562333446,8.474304562333446,1.0,40.753,41.00201849137039,-0.249018491370407,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,35,front,3.2644,3.25961571816357,0.004784281836430093,0.4784281836430093,1.0,38.096,40.12553427848911,-2.029534278489109,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,36,front,3.8235,3.7881363812483073,0.035363618751692805,3.5363618751692805,1.0,23.227,25.014965917018287,-1.7879659170182833,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,40,front,6.8588,6.916808478239592,-0.058008478239592876,-5.8008478239592876,1.0,9.063,11.891555621797238,-2.82855562179725,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,41,front,6.7233,6.740956011341039,-0.01765601134103889,-1.765601134103889,1.0,0.067,3.624235997920721,-3.5572359979207135,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,42,front,6.9066,6.689061750912837,0.21753824908716268,21.75382490871627,1.0,-8.116,-4.478140183868163,-3.6378598161318223,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,43,front,6.8506,6.803834249756283,0.04676575024371665,4.676575024371665,1.0,-15.678,-13.094140746194,-2.583859253805997,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,48,front,4.4216,4.463968546312858,-0.04236854631285869,-4.236854631285869,1.0,-32.243,-42.843894333604226,10.60089433360423,0.5
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,56,rear,2.2404,2.080025992730146,0.16037400726985407,16.037400726985407,0.5,15.856,4.387584151407623,11.468415848592372,0.2
625_x8.000_y3.000_h180.0,625,8.0,3.0,180.0,7.959375,2.996875,177.65625,57,rear,2.4148,2.2067034297224337,0.20809657027756634,20.809657027756636,0.5,-11.274,-22.937701398623403,11.663701398623402,0.2
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,32,rear,2.1223,2.153444712430835,-0.031144712430835053,-3.1144712430835053,0.5,21.007,11.971070477967316,9.035929522032689,0.2
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,33,rear,2.1993,2.180954079051335,0.01834592094866494,1.834592094866494,0.5,-5.886,-13.611186962422522,7.7251869624225264,0.2
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,50,front,3.0917,3.087087754345554,0.004612245654445957,0.46122456544459567,1.0,28.825,31.002903028098245,-2.1779030280982568,0.5
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,51,front,2.6106,2.559885141409319,0.05071485859068092,5.071485859068092,1.0,7.467,11.221454399850927,-3.754454399850914,0.5
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,52,front,2.7115,2.7377351291785783,-0.026235129178578287,-2.6235129178578287,1.0,-15.629,-12.224520809713113,-3.404479190286878,0.5
625_x8.000_y3.000_h270.0,625,8.0,3.0,270.0,7.953124999999999,3.0125,270.78125,53,front,3.2846,3.3280922836417925,-0.04349228364179236,-4.349228364179236,1.0,-27.496,-30.058826945459828,2.5628269454598183,0.5
